,Player,Position,Age,Height,Weight,Games,Average TOI,Goals,Primary Assists,Secondary Assists,Total Assists,Points
718,Robert Hagg,D,28.6,74,210,38.49056259822846,15.650836567013524,2.071137661811623,3.015114307983928,3.0302444253937297,6.0453587333776575,8.11649639518928
719,Owen Beck,C,19.7,71,190,37.58219951105118,12.447339325286448,3.4727746444867376,2.804209826965028,1.8301401795572247,4.6343500065222525,8.10712465100899
720,Urho Vaakanainen,D,24.7,74,200,41.35370642948151,16.623857688171793,1.3612579141683376,3.0702909910786946,3.6651556905229192,6.735446681601614,8.096704595769951
721,Kevin Stenlund,C,27.0,77,215,35.3629542684555,10.780787173602732,4.601286895188065,1.80238843485596,1.6905620165000237,3.4929504513559837,8.094237346544048
722,Logan Stanley,D,25.4,79,242,34.26569174957275,14.94918470109487,1.7885880565871863,2.9456512974329607,3.3453728717496625,6.291024169182624,8.07961222576981
723,Kevin Rooney,C,30.4,74,190,34.6603574397564,12.16681769508822,3.4679482905704804,2.9711010490297634,1.6288894630298705,4.599990512059634,8.067938802630113
724,Colton White,D,26.4,73,187,37.59162234592438,15.400277615043452,1.2070511372348522,3.4636067848321517,3.3503635636773064,6.813970348509458,8.02102148574431
725,Tim Berni,D,23.6,72,192,44.41586443901062,15.167152694570369,1.7740176831101446,2.75072719133854,3.472219602171172,6.222946793509712,7.996964476619857
726,Philip Broberg,D,22.3,75,199,38.24625904464722,14.263960287019612,1.4057142508993645,2.8244941338826375,3.766390658081162,6.590884791963799,7.9965990428631635
727,Adam Beckman,L,22.4,74,182,31.185557220697405,12.756131718173624,3.3565823559743433,2.967920582409782,1.6605099841550315,4.6284305665648136,7.985012922539157
728,Anton Stralman,D,37.2,71,193,41.80556058216095,17.111823972091077,1.7723388915289697,2.8056772914030965,3.3678458180141213,6.173523109417218,7.945862000946187
729,Radim Simek,D,31.0,72,204,39.30388230133057,14.92013688781089,2.2010013087385167,2.9888116839489998,2.7226334513679435,5.711445135316943,7.91244644405546
730,Victor Mete,D,25.3,69,187,35.30835762763024,14.080127016559244,1.0275751893749656,2.694940321490495,4.172749397019741,6.867689718510237,7.895264907885203
731,Scott Harrington,D,30.6,74,204,38.3280391664505,15.061303803387563,1.9274781073562097,2.56316988468695,3.386047811204339,5.949217695891289,7.8766958032474985
732,Wayne Simmonds,R,35.1,74,184,34.791011272907255,8.516829367756843,2.6247802164483525,2.822257516349873,2.3955333273597277,5.217790843709601,7.842571060157953
733,Andrew Agozzino,L,32.7,70,187,31.57716348695755,10.759513055286371,1.7669680967099148,3.345038276641529,2.720567772199546,6.065606048841075,7.83257414555099
734,Matt Coronato,R,20.9,70,183,32.61715760588646,12.116529170192777,3.416697774496146,2.8471397386098656,1.5490757608034793,4.396215499413345,7.812913273909491
735,Ian Mitchell,D,24.7,71,193,39.3379867477417,15.644704261481762,1.449943718937391,2.5927149995442607,3.767206373420775,6.359921372965036,7.809865091902426
736,Marcus Bjork,D,25.9,76,211,40.27868051910401,17.036294516414404,1.703164472135887,2.819929467823862,3.267915972257343,6.087845440081205,7.791009912217092
737,Alex Galchenyuk,C,29.6,73,194,29.91032046747208,10.454740302432327,2.8841579910987467,2.798350476394788,2.1033811031038505,4.901731579498639,7.785889570597385
738,Matt Luff,R,26.4,74,196,29.732682493686674,10.039855849863962,3.614386697989414,2.8167134397570064,1.3209316605679267,4.137645100324933,7.752031798314347
739,Robin Salo,D,25.0,74,190,30.805921266555785,14.840080911789087,2.7021040105366745,2.3826375278526233,2.6505100272334623,5.033147555086085,7.735251565622759
740,Kyle Clifford,L,32.7,74,217,28.238609768748283,9.300699284023606,1.4474967574437174,1.2608154829631402,5.011815797110677,6.272631280073817,7.720128037517535
741,Joseph Cramarossa,C,30.9,73,190,28.984854437053205,10.283820928865346,4.274474036242185,2.225537098228412,1.2078336167953818,3.433370715023794,7.707844751265979
742,Mac Hollowell,D,25.0,69,170,36.11684684276581,14.895392393380401,0.8100516336401882,3.186470040330226,3.6836087712499226,6.870078811580148,7.680130445220336
743,Alex Turcotte,C,22.6,71,185,36.64402032184601,10.294641115598381,3.334591516988008,2.8386546082700543,1.4992748870091983,4.337929495279253,7.672521012267261
744,Adam Raska,R,22.0,70,178,33.219849451065066,11.49665003227815,3.3520960397945836,2.7947159179779932,1.5239689294769927,4.3186848474549855,7.670780887249569
745,Samuel Bolduc,D,22.8,76,220,36.34514668369293,16.07728429032862,2.5847820176693626,2.3218682957011976,2.7480769578555537,5.069945253556751,7.654727271226114
746,Jordie Benn,D,36.2,74,201,34.123366742134095,15.946470909342171,1.8143953297587572,3.033391604879657,2.7643329070464326,5.79772451192609,7.612119841684847
747,Jonas Rondbjerg,R,24.5,74,203,34.7984767742157,10.66433875963907,3.049351191818881,3.0825625660098988,1.459278861358338,4.541841427368237,7.591192619187117
748,Brandt Clarke,D,20.6,74,185,36.21957479953766,16.496032408043742,1.41776179621728,3.424605433917039,2.71375470813958,6.138360142056619,7.5561219382738996
749,John Hayden,C,28.6,75,223,30.58265755319596,9.92754523640871,5.233952418863674,1.2981161742503005,1.021437560712659,2.3195537349629594,7.553506153826634
750,Austin Wagner,L,26.3,73,195,28.222541835308075,10.29382578549534,3.4663960823726843,2.8784544276861177,1.193907084559885,4.072361512246003,7.538757594618687
751,John Leonard,L,25.2,71,196,28.87711053085328,11.488415526457132,3.5885112095942917,2.421901949245575,1.5141233133851966,3.9360252626307717,7.524536472225064
752,Henry Thrun,D,22.6,74,190,34.5914375,16.40228844034672,0.994266582963145,3.0491429944409156,3.4654133072738746,6.514556301714791,7.508822884677936
753,Dylan Coghlan,D,25.6,74,208,35.09138969612122,14.15305190360546,1.2700190708110901,3.387777956057782,2.8369386063768207,6.224716562434603,7.494735633245693
754,Derrick Pouliot,D,29.7,72,196,32.63688085079193,16.044096056446435,0.8913981108860298,3.2589916304280404,3.3307008519698327,6.589692482397873,7.481090593283903
755,Ben Meyers,C,24.9,71,194,31.14601974773407,10.234931556832857,4.359544886315787,1.81973425379003,1.2982063753922226,3.117940629182253,7.4774855154980395
756,Samuel Walker,C,24.3,70,180,28.32248958015441,10.556045677050948,3.462583153456946,2.810433674084467,1.2005888349044245,4.011022508988892,7.473605662445838
757,Riley Sheahan,C,31.8,74,214,35.73321704530716,11.10479087724979,2.6263224803383642,3.055974142639173,1.7418864459205148,4.797860588559688,7.424183068898053
758,Jan Jenik,R,23.0,73,185,34.00028532028198,10.630268429614604,3.4500786324435837,2.342663326214312,1.574937099788753,3.917600426003065,7.367679058446649
759,Jordan Gross,D,28.4,70,190,35.19079718399048,16.010270079731942,2.570905338093906,2.020233149266409,2.775954901421369,4.796188050687778,7.367093388781685
760,Tyler Kleven,D,21.7,76,200,33.03304832744598,16.42849995718896,0.918010327743817,3.0270480272526847,3.4165088773076713,6.4435569045603565,7.361567232304173
761,Matt Kiersted,D,25.5,72,181,31.54515234422684,14.00378918997565,1.6259732876219686,2.9949982458447955,2.734156202872291,5.729154448717086,7.355127736339055
762,Egor Afanasyev,L,22.7,76,211,37.30033878993988,10.41105060468614,3.480949965475974,2.3124286008484294,1.5039371603304013,3.8163657611788304,7.297315726654805
763,Luke Glendening,C,34.4,71,190,47.8939725112915,11.854300906823948,3.422018839962635,1.5859481093849195,2.2388263621004074,3.824774471485327,7.246793311447962
764,Otto Koivula,L,25.1,77,225,30.76517734909057,9.601100492537022,1.799360657069991,1.6918673255476837,3.7522896364526392,5.4441569620003225,7.243517619070314
765,Casey Fitzgerald,D,26.6,71,188,37.322100377082826,14.760259766819887,1.2084981001173554,3.1191844176718644,2.910099716271802,6.0292841339436665,7.237782234061022
766,Connor Carrick,D,29.5,70,198,22.478715651929377,15.172224251955749,0.665768040448324,5.132419835490142,1.4393674116577135,6.571787247147855,7.237555287596178
767,Tanner Laczynski,C,26.3,73,190,34.33218677330017,10.030691552119912,2.9326248355109574,2.845425361245055,1.4454417803653814,4.290867141610436,7.223491977121393
768,Alex Vlasic,D,22.3,78,199,40.527583354949954,16.478095884144306,1.091411359037319,3.492050647076068,2.6253250860189263,6.1173757330949945,7.208787092132313
769,Drew Helleson,D,22.5,75,190,31.39953492116928,15.629535184152425,3.748443162870375,1.3978274806687219,2.052601548461338,3.45042902913006,7.198872192000435
770,David Gustafsson,C,23.5,74,212,36.22886613941193,9.914078276039275,2.6869765168366686,3.0053480922482367,1.4986911861233612,4.504039278371598,7.191015795208267
771,Egor Zamula,D,23.5,75,177,34.556754519701,14.61574284363538,0.7903118185483189,3.057041428075035,3.338347340485312,6.3953887685603465,7.185700587108665
772,Jean-Luc Foudy,C,21.4,71,177,30.493034451246263,12.17732437194884,3.3733292182999923,2.326342656457547,1.4822859502560863,3.8086286067136332,7.181957825013626
773,Brendan Gaunce,C,29.5,75,219,30.44984420156479,9.75682658366114,2.667597652820481,3.3112984216879147,1.183107244521341,4.494405666209255,7.162003319029736
774,Oskar Olausson,R,20.9,73,180,32.81230566978454,11.473147975668311,3.1105715347007434,2.4417593785863376,1.5996528391672626,4.0414122177536,7.151983752454344
775,Tristen Robins,C,21.9,70,176,31.855392676353453,12.168606392212213,3.135102317866437,2.4938742858429044,1.484314845491912,3.9781891313348163,7.113291449201253
776,Matej Blumel,R,23.3,72,200,31.05046726322174,10.414119494505227,3.9675015031805945,1.8770196383427922,1.2586675314074263,3.135687169750218,7.103188672930813
777,Fredrik Olofsson,L,27.3,74,190,29.086814716815947,10.11631310497597,2.7020382503810647,3.058634628613127,1.327957208586691,4.386591837199818,7.088630087580883
778,Justin Braun,D,36.6,74,205,53.100140874862674,14.797090279287193,1.0840026523736919,2.967770720181844,2.9950505646381407,5.962821284819984,7.046823937193676
779,Laurent Dauphin,C,28.5,72,186,29.412971650123595,11.016456489344126,3.3014142143941463,2.3032720981138315,1.4382704563876185,3.74154255450145,7.042956768895596
780,Travis Dermott,D,26.8,72,202,39.4011311788559,14.939224704833698,2.6712233928853415,1.6393033211964854,2.7061505069533456,4.3454538281498305,7.016677221035172
781,Joona Koppanen,L,25.6,77,216,32.25710520648956,10.31406283029879,2.6258618255101793,1.7598175392301942,2.628921812645363,4.388739351875557,7.014601177385737
782,Jakub Zboril,D,26.6,73,201,33.0482424325943,14.819763504486067,1.4623313459420129,2.2655711343397336,3.1940037008047577,5.459574835144491,6.921906181086504
783,Ville Heinola,D,22.7,71,181,31.931509325504305,15.507073977023364,0.9774328845712176,3.3497742941475073,2.5748214062778456,5.924595700425353,6.902028584996571
784,Alexander Alexeyev,D,23.9,76,213,37.78511482715607,15.387895841381834,1.1050132214584014,2.3209727104100497,3.4634699168884833,5.784442627298533,6.889455848756935
785,Tobias Bjornfot,D,22.5,72,200,42.54843359827996,14.664921265387909,1.3608915260980816,1.810286738091659,3.7041705923657524,5.514457330457411,6.875348856555492
786,Jake Christiansen,D,24.1,72,193,36.03679598426819,15.613241445917637,1.2168669140123491,2.215973232863134,3.395612170670641,5.611585403533775,6.828452317546124
787,Joel Teasdale,L,24.6,72,212,24.352392936706543,10.34332506789267,1.7728920200943075,1.4280965427140258,3.626564417284077,5.0546609599981025,6.82755298009241
788,Isaak Phillips,D,22.0,75,205,31.219299142360686,15.035991891255602,1.3403230291480726,2.8171620420202115,2.6592052674138844,5.476367309434096,6.816690338582168
789,Kyle Criscuolo,C,31.4,69,175,17.819395006239414,10.515487786188721,4.99395262199378,1.0809626075219843,0.7402615274954798,1.821224135017464,6.815176757011244
790,Jonah Gadjovich,L,25.0,74,209,30.32225538349152,8.953058661038229,3.4688430587135066,1.7473191059291378,1.5989801702553843,3.346299276184522,6.815142334898029
791,Jesper Froden,R,29.0,70,179,23.71341213774681,10.870322592101992,1.9576056848111594,2.794368168764226,2.0240414274533127,4.818409596217538,6.776015281028698
792,David Jiricek,D,19.8,76,199,45.0222238483429,16.842192367725076,1.2062565199441129,2.3225579695930696,3.2350159351696917,5.557573904762761,6.763830424706875
793,Spencer Stastney,D,23.7,72,184,36.220434388160704,16.15000296752527,0.922460871637112,3.0484612956361894,2.78355066466899,5.832011960305179,6.754472831942291
794,Sam Poulin,R,22.6,73,208,35.06986626434326,10.69773056991398,3.0736867128092555,2.2177056515370097,1.4365587784329794,3.654264429969989,6.727951142779244
795,Christian Wolanin,D,28.5,74,190,31.9345047287941,15.182698188759385,1.2084286325293405,2.8123072853395463,2.7003135156858336,5.512620801025379,6.72104943355472
796,Jarred Tinordi,D,31.6,78,229,34.28977838516235,15.680531800730153,1.3833001551663395,1.834023651184764,3.48305862211478,5.317082273299544,6.7003824284658835
797,Josh Brown,D,29.7,77,220,48.49486422729492,15.114515952453017,1.7499273059673006,2.2363084612048625,2.692865987375597,4.92917444858046,6.6791017545477605
798,Carson Meyer,R,26.1,71,184,27.580927217841147,10.519946038739757,2.6163735437529367,2.8358769816745073,1.2087102686095854,4.044587250284093,6.660960794037029
799,Olle Lycksell,R,24.1,70,163,28.36921363258362,11.105189472647384,2.7107349352300787,1.8003277202871135,2.1441333157390345,3.944461036026148,6.6551959712562265
800,Nathan Beaulieu,D,30.8,74,200,37.20409689235687,15.800092499398627,1.1190748225643945,2.9179105339835822,2.605499203001697,5.523409736985279,6.642484559549674
801,Jacob Bryson,D,25.9,69,176,38.19583580112457,16.320192395083605,1.213265785667313,2.7967498978652965,2.6069697325717933,5.40371963043709,6.616985416104403
802,Aidan McDonough,L,23.9,75,190,29.593931136131285,10.141940177649259,3.664668977908319,1.7362464127063724,1.2031949132799964,2.939441325986369,6.604110303894688
803,Tucker Poolman,D,30.3,74,199,27.128990699768067,15.566468087851536,0.9443957080138041,3.8209829903672814,1.7667756769558267,5.587758667323108,6.532154375336912
804,Kaedan Korczak,D,22.7,75,202,32.73683369064331,15.685061565696959,1.0486869020873817,2.8389162209033105,2.6161773836446995,5.45509360454801,6.503780506635391
805,Kale Clague,D,25.3,72,190,38.72607727241516,13.82999409277551,1.0770303631125036,2.050216893764303,3.3729039932532925,5.423120887017595,6.500151250130099
806,Tyler Tucker,D,23.6,73,204,39.91945813751221,14.524011304216458,1.3014600615208012,1.6998058865225523,3.471442668569432,5.171248555091984,6.472708616612786
807,Benoit-Olivier Groulx,C,23.6,74,200,32.683324491500855,11.401191687041893,2.7880373383443326,2.182059886658775,1.4769642691677611,3.659024155826536,6.447061494170869
808,Haydn Fleury,D,27.2,76,208,39.07701916027069,13.559522780864382,1.563793982712315,1.9011152008313452,2.959182907245141,4.860298108076487,6.424092090788802
809,Semyon Der-Arguchintsev,C,23.0,70,188,34.39413013935089,10.139948404125867,2.729412416023405,2.2527387542885484,1.3632533099233521,3.6159920642119006,6.345404480235306
810,Zac Jones,D,23.0,70,178,35.98112978744507,15.74727827962488,1.5302292143047778,2.1026725392063246,2.6172200065690525,4.719892545775377,6.250121760080154
811,Dominic Toninato,C,29.6,74,191,32.17541377902031,8.829402189899236,2.0553202863704647,1.4274097503505785,2.7556145606748084,4.183024311025386,6.238344597395852
812,Filip Roos,D,24.7,76,190,33.997200159072875,15.419293036922811,1.4416311306972478,1.5906307099754837,3.151925523511078,4.742556233486562,6.18418736418381
813,Ben Harpur,D,28.7,78,231,36.5369010014534,13.968544044578621,1.1296561767287159,1.5649196364640785,3.467644304504244,5.0325639409683225,6.162220117697038
814,Andreas Englund,D,27.7,75,189,35.762496900558475,13.39624120209168,0.8727668616311884,2.521078780776103,2.759278099308241,5.280356880084344,6.1531237417155324
815,Ryan Carpenter,C,32.7,73,198,33.92893717432022,9.64348082839325,2.5802795870491866,1.9841218756452208,1.5881630981179102,3.5722849737631313,6.152564560812317
816,Jack Rathbone,D,24.4,70,177,32.37243651984632,14.933181308165192,2.011308980755633,1.3506283969360315,2.7573291165195175,4.107957513455549,6.119266494211182
817,Lukas Sedlak,C,30.6,72,205,23.84050832523405,11.829755539065228,2.7210965490140944,2.1491001839440216,1.2370029880696205,3.386103172013642,6.107199721027737
818,Cole McWard,D,22.3,73,192,31.02666794013977,15.271165787909181,2.6232663863253194,1.3565098590455937,2.092157850690199,3.4486677097357927,6.071934096061112
819,William Lockwood,R,25.3,71,172,28.738280119895936,10.878190058714942,2.6626841673990302,1.703132094587595,1.6925091381703545,3.3956412327579493,6.0583254001569795
820,Stanislav Svozil,D,20.7,72,183,39.70194609260559,16.87867976973951,1.1522176228587586,2.13142683761092,2.7484440844775153,4.879870922088435,6.032088544947194
821,Milos Kelemen,L,24.2,74,210,30.9991878361702,9.547739981422664,3.279708927620602,1.5551645236332403,1.1282301873295835,2.6833947109628236,5.9631036385834255
822,Kyle Capobianco,D,26.1,74,201,30.85815993905068,14.159324685461815,2.6143223221474234,1.5384135445866023,1.8015242199835264,3.339937764570129,5.954260086717552
823,Joe Snively,C,27.7,69,176,20.86763067783416,11.330608478400855,2.7300882971594707,2.1691966551616852,1.029609829409824,3.1988064845715094,5.92889478173098
824,Darren Helm,C,36.7,72,192,37.84729506778717,9.98492468873039,2.718907489516144,1.8451265766796803,1.361952734407791,3.2070793110874716,5.925986800603615
825,Jacob Bernard-Docker,D,23.3,72,190,34.50700602722168,14.731178428595888,1.0236012892219741,2.2143603799531593,2.685856650449949,4.900217030403108,5.923818319625083
826,William Dufour,R,21.7,74,215,36.3612180557251,9.506418130725622,2.727081218220569,1.811122316782935,1.3379715208753375,3.149093837658272,5.876175055878841
827,Sampo Ranta,L,23.3,74,195,32.36789941692352,10.524056659176942,2.665947790329993,1.8290358256725225,1.353135245035354,3.1821710707078763,5.84811886103787
828,Andy Andreoff,C,32.4,73,208,22.8614518544674,9.569113910168118,1.2142769898228045,1.1084741359892085,3.4916452427003,4.6001193786895085,5.814396368512313
829,Marian Studenic,"L, R",24.9,73,190,27.36769262623787,11.025541284240783,2.726503274592469,1.7339497464454021,1.332119842179523,3.0660695886249254,5.792572863217394
830,Mike Hardman,L,24.7,74,205,32.04885623884201,10.586184152845291,2.6663210406728437,1.7535292739886,1.3572858363522464,3.1108151103408463,5.77713615101369
831,Givani Smith,R,25.6,74,214,31.30379422950745,8.281736080049422,2.622232684569546,1.9394101085959095,1.2152541760611775,3.1546642846570867,5.776896969226632
832,Gabriel Carlsson,D,26.7,77,195,25.548848071098327,14.464546541357414,0.7155267598752435,2.3016860658568374,2.731873805778376,5.033559871635213,5.7490866315104565
833,Vladislav Kolyachonok,D,22.4,73,193,40.31773348808289,14.85004512333311,1.2412735887163229,1.703370022049422,2.8023209128990665,4.505690934948488,5.746964523664811
834,Jackson Cates,C,26.0,72,190,30.230543788909912,10.619726237492868,2.7308362327321367,1.7150379816067065,1.28062841114209,2.9956663927487965,5.726502625480933
835,Matt Irwin,D,35.8,74,200,34.543581172943114,13.77205951220906,1.2723639059275667,2.216837366915597,2.1817767442179488,4.398614111133545,5.6709780170611115
836,Akito Hirose,D,24.5,72,170,31.224777507781983,16.5926481603086,0.7830681448894299,1.4032313340946287,3.472932575160366,4.876163909254995,5.659232054144425
837,Philippe Myers,D,26.7,78,219,24.73291166114808,13.683840949573147,1.5463392317503626,1.4304183657619103,2.673803238647577,4.104221604409488,5.65056083615985
838,Zac Dalpe,C,33.9,74,197,26.267303594887256,9.491554827290681,2.6731689032679458,1.6321020967011965,1.3416708691306103,2.973772965831807,5.646941869099752
839,Matthew Highmore,C,27.6,71,188,26.1790374250412,12.454335064902903,2.5760503405068182,1.6872337738696659,1.3739480249891745,3.0611817988588403,5.637232139365659
840,Lias Andersson,C,25.0,73,185,26.83408482217789,11.510779462464152,2.6263011073514813,1.755140601524467,1.2422066251433137,2.997347226667781,5.623648334019262
841,Beck Malenstyn,L,25.7,75,200,25.86548998177052,10.355104678839446,2.6657860785896683,1.9193732686316423,1.0324481148662281,2.9518213834978706,5.617607462087539
842,Cole Koepke,L,25.4,73,196,30.07840183544159,9.559867106487278,2.682817919684287,1.714218281033364,1.1882218144430738,2.9024400954764378,5.585258015160725
843,Ronnie Attard,D,24.5,75,208,36.996478665828704,15.55468438500166,1.210170060680297,1.6907430417769806,2.671129670663759,4.361872712440739,5.572042773121036
844,Mikhail Maltsev,L,25.6,75,198,29.55557882869244,9.85632404715568,2.725698262722993,1.6206216910202622,1.2085612015170624,2.8291828925373244,5.5548811552603174
845,Filip Hallander,C,23.3,73,190,32.47479505491257,9.894233994513867,2.6042347038226903,1.6778919171463285,1.2122464475408805,2.8901383646872087,5.4943730685098995
846,Arnaud Durandeau,L,24.7,72,185,25.635542189836503,11.065389417380098,2.63196239187351,1.630027428297089,1.2060866575063334,2.8361140858034224,5.468076477676933
847,Jake Livingstone,D,24.5,75,205,34.93389002084732,14.046857083739713,0.8444220036223058,1.2706195969818181,3.3528146958270297,4.623434292808848,5.467856296431154
848,Guillaume Brisebois,D,26.2,74,175,27.807849395751955,15.692064780725165,1.1013033250320114,1.536557162238155,2.7878804418829564,4.324437604121112,5.425740929153124
849,Nathan Smith,C,25.0,72,177,26.54981095933914,10.482270406987517,2.5822732080617508,1.6748174408143108,1.1404387011653192,2.81525614197963,5.397529350041381
850,Will Cuylle,L,21.7,75,211,32.50672902917862,9.227078778482973,2.5619187132257455,1.6287625056646167,1.1867197458143268,2.8154822514789437,5.377400964704689
851,Jake Leschyshyn,C,24.6,71,195,30.27407051086426,10.322913820645073,2.632504787807517,1.6116333884087006,1.128146724408472,2.7397801128171726,5.37228490062469
852,Nikita Okhotiuk,D,22.8,73,195,33.27014398956299,14.257275177167495,1.809340534775176,1.4311817116168162,2.107417650363747,3.5385993619805634,5.347939896755739
853,Nic Petan,C,28.5,69,175,20.96224805808067,11.160924349460752,2.1685402127691447,1.8029879460071345,1.369631578189183,3.1726195241963175,5.341159736965462
854,William Bitten,C,25.2,71,180,24.222976324677468,8.691437396033667,1.4863645235818073,2.9654360074104353,0.8817636372538871,3.8471996446643226,5.33356416824613
855,Jackson LaCombe,D,22.7,73,171,35.39364434623718,16.171460159510374,0.8761451626430726,1.6877437319876094,2.74975555177756,4.4374992837651694,5.313644446408242
856,Brock Faber,D,21.1,73,200,34.81070851564407,16.584652281422166,0.967139628675369,1.5802763059122538,2.73874643939497,4.319022745307224,5.286162373982593
857,Marc McLaughlin,C,24.2,72,203,28.49621966934204,10.827339605744926,2.6268669496159354,1.539496423696713,1.1108803370444793,2.6503767607411923,5.277243710357128
858,Joel Hanley,D,32.3,71,190,34.49545347690582,13.629354368133006,0.752425772360591,1.7135297004251258,2.8084139205010863,4.521943620926212,5.274369393286803
859,Gabriel Fortier,L,23.6,70,177,27.40157225179672,10.365770950747654,2.549384045229941,1.6110163529161836,1.0911369988148176,2.7021533517310012,5.251537396960942
860,Anthony Richard,C,26.8,71,183,18.8081646091342,10.321717651478947,2.672018630610587,1.456816967702642,1.1062863740564721,2.5631033417591143,5.235121972369701
861,James Hamblin,L,24.4,69,176,28.4730878238678,9.740247879946605,2.510200942487272,1.64652387129921,1.0707092152355766,2.7172330865347867,5.227434029022058
862,Tyce Thompson,R,24.2,73,175,26.091951661348343,11.025362670481208,2.2549549481376245,1.7872414069844593,1.1640906466429712,2.9513320536274303,5.206287001765055
863,Daniil Miromanov,D,26.2,76,200,27.8576694726944,14.705649246949703,1.3426618169163955,2.259490589252885,1.5915601363224334,3.851050725575319,5.193712542491714
864,Brett Seney,L,27.6,69,156,24.50849151420593,10.905211282856763,2.676586937114524,1.5320071325825841,0.972607072163613,2.504614204746197,5.181201141860721
865,Jacob Lucchini,C,28.4,72,180,27.00607106435299,10.869166153073312,2.4617438109986365,1.5702676070856083,1.1318635584330543,2.7021311655186624,5.163874976517299
866,Cale Fleury,D,24.9,73,204,32.620429106235505,13.764439276018647,0.9733786641837653,1.3828598406409962,2.806026304103807,4.188886144744803,5.162264808928568
867,Chris Wagner,R,32.3,72,192,29.79105915164948,11.178372573021798,2.6248844617502476,1.352914615579323,1.1616974703250997,2.5146120859044228,5.13949654765467
868,Samuel Knazko,D,21.1,73,198,34.47840819430351,16.056589599097148,0.9359383824821623,1.5325757726155012,2.6447362919803976,4.177312064595899,5.1132504470780615
869,Lassi Thomson,D,23.0,72,190,37.91425679683685,15.048057411909104,0.8618989344663732,1.7777355617780177,2.447553353953353,4.225288915731371,5.087187850197743
870,Jonathan Gruden,C,23.4,72,172,26.985075323581697,10.401523200826722,2.3815752459558563,1.5700292619108853,1.0827152919870424,2.6527445538979277,5.034319799853784
871,Alex Steeves,C,23.8,72,196,29.25851231956482,9.591270295847442,2.2341697420329716,1.6702188152746722,1.12235385742916,2.792572672703832,5.026742414736804
872,Corey Schueneman,D,28.1,71,197,26.93999546384812,15.101309391932562,0.8830596171358983,1.3718612995120198,2.7614910150610967,4.133352314573116,5.016411931709015
873,Shane Bowers,C,24.2,74,186,29.90768849802017,8.848114847978112,2.182073967116486,1.5778044999951224,1.1958907829815126,2.773695282976635,4.955769250093121
874,Alec Regula,D,23.2,76,208,38.33135413360596,14.944982186742127,0.9197543361036954,1.526144734467258,2.482984763451095,4.009129497918353,4.928883834022049
875,Darren Raddysh,D,27.6,73,200,26.72920427918434,15.256513018883066,1.1583445598484878,1.640229701634643,2.1277647401196194,3.7679944417542623,4.92633900160275
876,Jonny Brodzinski,C,30.3,72,212,25.918989735603333,9.872810644812764,2.482007322428865,1.2342897904607915,1.2025874817026392,2.4368772721634304,4.918884594592296
877,Brayden Pachal,D,24.1,74,203,29.552934652805327,14.366046091256312,0.7864046860012004,1.3045714074163537,2.7538452648767313,4.058416672293085,4.8448213582942845
878,Radim Zohorna,L,27.4,78,220,21.78058996121213,10.12469885428995,2.6190682863900587,1.2925285627858898,0.9100627430598327,2.2025913058457225,4.821659592235781
879,Matthew Phillips,C,25.5,67,140,23.49485690879822,12.660698450416326,2.176965399124541,1.5826677299344118,0.9637430209175885,2.5464107508520004,4.723376149976541
880,Fredrik Karlstrom,C,25.7,75,200,27.984559972286224,9.882180899310391,1.94059104923909,1.5720394604133165,1.2035061997155085,2.775545660128825,4.716136709367915
881,Henrik Borgstrom,C,26.2,75,199,28.27865351486206,10.667082669761031,2.090953125527957,1.413736665112718,1.1033292319030648,2.5170658970157826,4.60801902254374
882,Joona Luoto,L,26.0,75,210,26.523927357792854,9.34653359085694,2.632561907332109,1.192245813985044,0.7537761862241164,1.9460220002091604,4.578583907541269
883,Nikolai Knyzhov,D,26.5,75,222,32.22032866334915,14.94879116076231,1.507642699246162,1.403691815091393,1.6526503045634384,3.0563421196548317,4.563984818900994
884,Vincent Desharnais,D,27.3,78,215,29.417823049545287,14.038443900458631,0.906784371983907,1.7992907339838873,1.6893180132205337,3.488608747204421,4.395393119188328
885,David Gust,R,29.6,70,177,18.617969786405563,10.646386410497126,2.5870712334514945,1.0749087344320898,0.7302434317692117,1.8051521662013015,4.392223399652796
886,Drake Caggiula,C,29.3,70,176,24.88892117446661,10.502076616317034,1.7225476588310844,1.5479391330646628,1.075451912812563,2.623391045877226,4.34593870470831
887,Riley Tufte,L,25.5,78,230,27.12960050201416,9.756301366040482,1.9918260518568984,1.3241015228682396,1.0207963670882112,2.3448978899564508,4.336723941813349
888,Hugh McGing,L,25.2,68,176,23.92622118151188,10.93974305331707,1.8550232201015073,1.4461969994762875,1.021084361147709,2.4672813606239963,4.322304580725504
889,Lucas Carlsson,D,26.2,72,189,29.37256978559494,13.949522278655323,1.1334732012011375,1.4478478484308623,1.7150678865133415,3.162915734944204,4.296388936145341
890,Filip Kral,D,23.9,74,198,35.19212687301636,14.464116541367025,0.7962798084276562,1.3337119858031592,2.1455445390415733,3.4792565248447325,4.275536333272389
891,Sheldon Rempal,R,28.2,70,165,24.553146447181703,10.800788745351134,1.8093813272470172,1.4477111193077568,0.9594631617035847,2.4071742810113417,4.216555608258359
892,Steven Fogarty,C,30.5,75,204,25.840971652269364,11.267815537899732,1.6725652580832913,1.4017193898059837,1.1278431637270983,2.529562553533082,4.202127811616373
