,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 EV ATOI,Y2 EV ATOI,Y3 EV ATOI,Y4 EV ATOI,Y5 EV ATOI,Y5 dEV ATOI
Brad Richards 2013,Brad Richards,2013,C,32.417,72,199,56.0,80.0,72.0,82,78,14.2449,15.3098,16.0063,15.911,15.4337,0.06570000000000142
Brad Richards 2014,Brad Richards,2014,C,33.416,72,199,80.0,72.0,82.0,78,82,15.3098,16.0063,15.911,15.4337,14.9486,-0.7165999999999979
Brad Richards 2015,Brad Richards,2015,C,34.416,72,199,72.0,82.0,78.0,82,76,16.0063,15.911,15.4337,14.9486,12.8362,-2.7386999999999997
Brad Richards 2016,Brad Richards,2016,C,35.415,72,199,82.0,78.0,82.0,76,68,15.911,15.4337,14.9486,12.8362,12.1473,-2.6350750000000005
Shawn Horcoff 2009,Shawn Horcoff,2009,C,30.041,73,210,,,,53,80,,,,15.2855,14.3315,-0.9540000000000006
Shawn Horcoff 2010,Shawn Horcoff,2010,C,31.04,73,210,,,53.0,80,77,,,15.2855,14.3315,14.3942,-0.4143000000000008
Shawn Horcoff 2011,Shawn Horcoff,2011,C,32.039,73,210,,53.0,80.0,77,47,,15.2855,14.3315,14.3942,14.3787,-0.2917000000000005
Shawn Horcoff 2012,Shawn Horcoff,2012,C,33.039,73,210,53.0,80.0,77.0,47,81,15.2855,14.3315,14.3942,14.3787,14.0591,-0.5383749999999985
Shawn Horcoff 2013,Shawn Horcoff,2013,C,34.041,73,210,80.0,77.0,47.0,81,52,14.3315,14.3942,14.3787,14.0591,11.8323,-2.4585749999999997
Shawn Horcoff 2014,Shawn Horcoff,2014,C,35.04,73,210,77.0,47.0,81.0,52,77,14.3942,14.3787,14.0591,11.8323,10.4346,-3.2314749999999997
Shawn Horcoff 2015,Shawn Horcoff,2015,C,36.039,73,210,47.0,81.0,52.0,77,76,14.3787,14.0591,11.8323,10.4346,10.4853,-2.190875
Shawn Horcoff 2016,Shawn Horcoff,2016,C,37.039,73,210,81.0,52.0,77.0,76,59,14.0591,11.8323,10.4346,10.4853,11.4475,-0.2553250000000009
Pavel Datsyuk 2009,Pavel Datsyuk,2009,C,30.202,71,188,,,,82,81,,,,15.1463,14.1796,-0.9666999999999994
Pavel Datsyuk 2010,Pavel Datsyuk,2010,C,31.201,71,188,,,82.0,81,80,,,15.1463,14.1796,16.2858,1.622849999999998
Pavel Datsyuk 2011,Pavel Datsyuk,2011,C,32.201,71,188,,82.0,81.0,80,56,,15.1463,14.1796,16.2858,15.4821,0.2782000000000018
Pavel Datsyuk 2012,Pavel Datsyuk,2012,C,33.2,71,188,82.0,81.0,80.0,56,70,15.1463,14.1796,16.2858,15.4821,15.2883,0.014849999999999142
Pavel Datsyuk 2013,Pavel Datsyuk,2013,C,34.202,71,188,81.0,80.0,56.0,70,80,14.1796,16.2858,15.4821,15.2883,15.1706,-0.13834999999999908
Pavel Datsyuk 2014,Pavel Datsyuk,2014,C,35.202,71,188,80.0,56.0,70.0,80,45,16.2858,15.4821,15.2883,15.1706,16.3522,0.7955000000000005
Pavel Datsyuk 2015,Pavel Datsyuk,2015,C,36.201,71,188,56.0,70.0,80.0,45,63,15.4821,15.2883,15.1706,16.3522,16.0817,0.5084000000000017
Pavel Datsyuk 2016,Pavel Datsyuk,2016,C,37.2,71,188,70.0,80.0,45.0,63,66,15.2883,15.1706,16.3522,16.0817,16.6391,0.9158999999999988
Martin Havlat 2010,Martin Havlat,2010,R,28.453,74,210,,,35.0,81,73,,,13.7929,14.2068,14.2877,0.2878500000000006
Martin Havlat 2011,Martin Havlat,2011,R,29.452,74,210,,35.0,81.0,73,78,,13.7929,14.2068,14.2877,15.3432,1.2474000000000007
Martin Havlat 2014,Martin Havlat,2014,R,32.453,74,210,73.0,78.0,39.0,68,48,14.2877,15.3432,14.8009,13.3996,12.7719,-1.68595
Martin Havlat 2015,Martin Havlat,2015,R,33.452,74,210,78.0,39.0,68.0,48,40,15.3432,14.8009,13.3996,12.7719,13.1492,-0.9297000000000004
Brad Boyes 2009,Brad Boyes,2009,R,26.459,72,199,,,,82,82,,,,13.9734,14.6785,0.7050999999999998
Brad Boyes 2010,Brad Boyes,2010,R,27.459,72,199,,,82.0,82,82,,,13.9734,14.6785,13.5514,-0.7745499999999996
Brad Boyes 2011,Brad Boyes,2011,R,28.458,72,199,,82.0,82.0,82,83,,13.9734,14.6785,13.5514,14.4576,0.3898333333333337
Brad Boyes 2012,Brad Boyes,2012,R,29.457,72,199,82.0,82.0,82.0,83,65,13.9734,14.6785,13.5514,14.4576,11.0703,-3.094925
Brad Boyes 2013,Brad Boyes,2013,R,30.459,72,199,82.0,82.0,83.0,65,82,14.6785,13.5514,14.4576,11.0703,14.9507,1.5112500000000004
Brad Boyes 2014,Brad Boyes,2014,R,31.459,72,199,82.0,83.0,65.0,82,78,13.5514,14.4576,11.0703,14.9507,14.2624,0.7548999999999992
Brad Boyes 2015,Brad Boyes,2015,R,32.458,72,199,83.0,65.0,82.0,78,78,14.4576,11.0703,14.9507,14.2624,13.581,-0.1042500000000004
Brad Boyes 2016,Brad Boyes,2016,R,33.457,72,199,65.0,82.0,78.0,78,60,11.0703,14.9507,14.2624,13.581,9.5594,-3.906699999999999
Jarret Stoll 2009,Jarret Stoll,2009,C,26.273,73,216,,,,81,74,,,,11.1698,11.6036,0.43379999999999974
Jarret Stoll 2010,Jarret Stoll,2010,C,27.272,73,216,,,81.0,74,73,,,11.1698,11.6036,12.4374,1.050699999999999
Jarret Stoll 2011,Jarret Stoll,2011,C,28.272,73,216,,81.0,74.0,73,82,,11.1698,11.6036,12.4374,13.1461,1.4091666666666676
Jarret Stoll 2012,Jarret Stoll,2012,C,29.271,73,216,81.0,74.0,73.0,82,78,11.1698,11.6036,12.4374,13.1461,12.5517,0.4624749999999995
Jarret Stoll 2013,Jarret Stoll,2013,C,30.273,73,216,74.0,73.0,82.0,78,82,11.6036,12.4374,13.1461,12.5517,12.6448,0.21010000000000062
Jarret Stoll 2014,Jarret Stoll,2014,C,31.273,73,216,73.0,82.0,78.0,82,78,12.4374,13.1461,12.5517,12.6448,12.2603,-0.4346999999999994
Jarret Stoll 2015,Jarret Stoll,2015,C,32.272,73,216,82.0,78.0,82.0,78,73,13.1461,12.5517,12.6448,12.2603,12.9447,0.2939749999999979
Jarret Stoll 2016,Jarret Stoll,2016,C,33.271,73,216,78.0,82.0,78.0,73,80,12.5517,12.6448,12.2603,12.9447,10.3583,-2.242075
Travis Moen 2009,Travis Moen,2009,L,26.489,74,215,,,,77,82,,,,12.7652,12.437,-0.3282000000000007
Travis Moen 2010,Travis Moen,2010,L,27.489,74,215,,,77.0,82,81,,,12.7652,12.437,12.4899,-0.11119999999999841
Travis Moen 2011,Travis Moen,2011,L,28.488,74,215,,77.0,82.0,81,79,,12.7652,12.437,12.4899,10.8008,-1.763233333333332
Travis Moen 2012,Travis Moen,2012,L,29.487,74,215,77.0,82.0,81.0,79,48,12.7652,12.437,12.4899,10.8008,13.209,1.085775
Travis Moen 2013,Travis Moen,2013,L,30.49,74,215,82.0,81.0,79.0,48,76,12.437,12.4899,10.8008,13.209,9.2378,-2.9963750000000005
Travis Moen 2014,Travis Moen,2014,L,31.489,74,215,81.0,79.0,48.0,76,65,12.4899,10.8008,13.209,9.2378,8.8944,-2.539975
Travis Moen 2015,Travis Moen,2015,L,32.488,74,215,79.0,48.0,76.0,65,44,10.8008,13.209,9.2378,8.8944,8.6379,-1.8975999999999988
Paul Gaustad 2009,Paul Gaustad,2009,C,26.659,77,227,,,,82,62,,,,12.6006,11.9317,-0.6689000000000007
Paul Gaustad 2010,Paul Gaustad,2010,C,27.659,77,227,,,82.0,62,65,,,12.6006,11.9317,11.7282,-0.5379500000000004
Paul Gaustad 2011,Paul Gaustad,2011,C,28.658,77,227,,82.0,62.0,65,81,,12.6006,11.9317,11.7282,12.3002,0.21336666666666737
Paul Gaustad 2012,Paul Gaustad,2012,C,29.657,77,227,82.0,62.0,65.0,81,70,12.6006,11.9317,11.7282,12.3002,11.9019,-0.2382749999999998
Paul Gaustad 2015,Paul Gaustad,2015,C,32.658,77,227,81.0,70.0,39.0,75,73,12.3002,11.9019,12.2674,11.2322,10.0918,-1.8336250000000014
Paul Gaustad 2016,Paul Gaustad,2016,C,33.657,77,227,70.0,39.0,75.0,73,63,11.9019,12.2674,11.2322,10.0918,9.368,-2.005324999999999
Tuomo Ruutu 2009,Tuomo Ruutu,2009,L,25.624,72,200,,,,77,79,,,,12.6483,14.5152,1.8668999999999993
Tuomo Ruutu 2010,Tuomo Ruutu,2010,L,26.624,72,200,,,77.0,79,54,,,12.6483,14.5152,13.3392,-0.2425499999999996
Tuomo Ruutu 2011,Tuomo Ruutu,2011,L,27.623,72,200,,77.0,79.0,54,82,,12.6483,14.5152,13.3392,13.4911,-0.009800000000000253
Tuomo Ruutu 2012,Tuomo Ruutu,2012,L,28.622,72,200,77.0,79.0,54.0,82,72,12.6483,14.5152,13.3392,13.4911,13.891,0.39254999999999995
Tuomo Ruutu 2015,Tuomo Ruutu,2015,L,31.623,72,200,82.0,72.0,29.0,76,77,13.4911,13.891,13.85,12.7338,10.4582,-3.0332749999999997
R.J. Umberger 2009,R.J. Umberger,2009,C,26.416,74,214,,,,74,82,,,,13.52,13.9309,0.4108999999999998
R.J. Umberger 2010,R.J. Umberger,2010,C,27.415,74,214,,,74.0,82,82,,,13.52,13.9309,13.5967,-0.12874999999999837
R.J. Umberger 2011,R.J. Umberger,2011,C,28.414,74,214,,74.0,82.0,82,82,,13.52,13.9309,13.5967,13.9236,0.24106666666666676
R.J. Umberger 2012,R.J. Umberger,2012,C,29.414,74,214,74.0,82.0,82.0,82,77,13.52,13.9309,13.5967,13.9236,13.9848,0.24200000000000088
R.J. Umberger 2013,R.J. Umberger,2013,C,30.416,74,214,82.0,82.0,82.0,77,82,13.9309,13.5967,13.9236,13.9848,14.7722,0.9131999999999998
R.J. Umberger 2014,R.J. Umberger,2014,C,31.415,74,214,82.0,82.0,77.0,82,74,13.5967,13.9236,13.9848,14.7722,12.9975,-1.0718249999999987
R.J. Umberger 2015,R.J. Umberger,2015,C,32.414,74,214,82.0,77.0,82.0,74,67,13.9236,13.9848,14.7722,12.9975,11.5206,-2.398925
Tim Jackman 2010,Tim Jackman,2010,R,27.88,74,188,,,36.0,69,54,,,6.5065,10.2821,9.387,0.992700000000001
Tim Jackman 2011,Tim Jackman,2011,R,28.88,74,188,,36.0,69.0,54,82,,6.5065,10.2821,9.387,8.9201,0.19489999999999874
Tim Jackman 2012,Tim Jackman,2012,R,29.879,74,188,36.0,69.0,54.0,82,75,6.5065,10.2821,9.387,8.9201,8.6931,-0.08082500000000081
Tim Jackman 2013,Tim Jackman,2013,R,30.881,74,188,69.0,54.0,82.0,75,71,10.2821,9.387,8.9201,8.6931,7.4845,-1.8360750000000001
Tomas Fleischmann 2009,Tomas Fleischmann,2009,L,24.378,73,192,,,,75,73,,,,10.9598,11.2489,0.28910000000000124
Tomas Fleischmann 2010,Tomas Fleischmann,2010,L,25.378,73,192,,,75.0,73,69,,,10.9598,11.2489,12.3097,1.2053499999999993
Tomas Fleischmann 2011,Tomas Fleischmann,2011,L,26.377,73,192,,75.0,73.0,69,45,,10.9598,11.2489,12.3097,13.6304,2.124266666666667
Tomas Fleischmann 2012,Tomas Fleischmann,2012,L,27.377,73,192,75.0,73.0,69.0,45,82,10.9598,11.2489,12.3097,13.6304,15.7622,3.7249999999999996
Tomas Fleischmann 2013,Tomas Fleischmann,2013,L,28.379,73,192,73.0,69.0,45.0,82,82,11.2489,12.3097,13.6304,15.7622,15.4101,2.1723
Tomas Fleischmann 2014,Tomas Fleischmann,2014,L,29.378,73,192,69.0,45.0,82.0,82,80,12.3097,13.6304,15.7622,15.4101,13.4637,-0.8144000000000009
Tomas Fleischmann 2015,Tomas Fleischmann,2015,L,30.377,73,192,45.0,82.0,82.0,80,66,13.6304,15.7622,15.4101,13.4637,12.7164,-1.8501999999999992
Tomas Fleischmann 2016,Tomas Fleischmann,2016,L,31.377,73,192,82.0,82.0,80.0,66,76,15.7622,15.4101,13.4637,12.7164,13.1408,-1.1973000000000003
Alexander Semin 2009,Alexander Semin,2009,R,24.581,74,211,,,,63,62,,,,12.3918,13.6793,1.2874999999999996
Alexander Semin 2010,Alexander Semin,2010,R,25.58,74,211,,,63.0,62,73,,,12.3918,13.6793,14.7379,1.7023499999999991
Alexander Semin 2011,Alexander Semin,2011,R,26.58,74,211,,63.0,62.0,73,65,,12.3918,13.6793,14.7379,13.8103,0.20730000000000004
Alexander Semin 2012,Alexander Semin,2012,R,27.579,74,211,63.0,62.0,73.0,65,77,12.3918,13.6793,14.7379,13.8103,14.2398,0.5849750000000018
Alexander Semin 2013,Alexander Semin,2013,R,28.581,74,211,62.0,73.0,65.0,77,75,13.6793,14.7379,13.8103,14.2398,16.5451,2.428275000000001
Alexander Semin 2014,Alexander Semin,2014,R,29.581,74,211,73.0,65.0,77.0,75,65,14.7379,13.8103,14.2398,16.5451,15.9167,1.083425
Alexander Semin 2015,Alexander Semin,2015,R,30.58,74,211,65.0,77.0,75.0,65,57,13.8103,14.2398,16.5451,15.9167,14.3988,-0.7291750000000015
Gregory Campbell 2009,Gregory Campbell,2009,C,24.792,72,188,,,,81,77,,,,9.7047,13.3771,3.6723999999999997
Gregory Campbell 2010,Gregory Campbell,2010,C,25.791,72,188,,,81.0,77,60,,,9.7047,13.3771,12.6031,1.062199999999999
Gregory Campbell 2011,Gregory Campbell,2011,C,26.791,72,188,,81.0,77.0,60,80,,9.7047,13.3771,12.6031,11.4519,-0.4430666666666667
Gregory Campbell 2012,Gregory Campbell,2012,C,27.79,72,188,81.0,77.0,60.0,80,78,9.7047,13.3771,12.6031,11.4519,10.9549,-0.8292999999999999
Gregory Campbell 2013,Gregory Campbell,2013,C,28.792,72,188,77.0,60.0,80.0,78,82,13.3771,12.6031,11.4519,10.9549,11.1608,-0.9359500000000001
Gregory Campbell 2014,Gregory Campbell,2014,C,29.791,72,188,60.0,80.0,78.0,82,82,12.6031,11.4519,10.9549,11.1608,9.8807,-1.661975
Gregory Campbell 2015,Gregory Campbell,2015,C,30.791,72,188,80.0,78.0,82.0,82,70,11.4519,10.9549,11.1608,9.8807,10.5376,-0.3244750000000014
Gregory Campbell 2016,Gregory Campbell,2016,C,31.79,72,188,78.0,82.0,82.0,70,82,10.9549,11.1608,9.8807,10.5376,8.7309,-1.9025999999999996
Max Talbot 2009,Max Talbot,2009,C,24.639,71,186,,,,63,75,,,,12.3061,11.1644,-1.1417000000000002
Max Talbot 2010,Max Talbot,2010,C,25.638,71,186,,,63.0,75,45,,,12.3061,11.1644,10.0004,-1.7348499999999998
Max Talbot 2011,Max Talbot,2011,C,26.637,71,186,,63.0,75.0,45,82,,12.3061,11.1644,10.0004,12.0161,0.8591333333333324
Max Talbot 2012,Max Talbot,2012,C,27.637,71,186,63.0,75.0,45.0,82,81,12.3061,11.1644,10.0004,12.0161,12.2251,0.8533499999999989
Max Talbot 2013,Max Talbot,2013,C,28.639,71,186,75.0,45.0,82.0,81,59,11.1644,10.0004,12.0161,12.2251,11.7352,0.38370000000000104
Max Talbot 2014,Max Talbot,2014,C,29.638,71,186,45.0,82.0,81.0,59,81,10.0004,12.0161,12.2251,11.7352,13.2523,1.7581000000000007
Max Talbot 2015,Max Talbot,2015,C,30.637,71,186,82.0,81.0,59.0,81,81,12.0161,12.2251,11.7352,13.2523,11.2899,-1.0172750000000015
Eric Nystrom 2009,Eric Nystrom,2009,L,25.63,73,200,,,,44,76,,,,9.6098,7.2969,-2.3129
Eric Nystrom 2010,Eric Nystrom,2010,L,26.629,73,200,,,44.0,76,82,,,9.6098,7.2969,10.949,2.4956499999999995
Eric Nystrom 2011,Eric Nystrom,2011,L,27.628,73,200,,44.0,76.0,82,82,,9.6098,7.2969,10.949,11.5222,2.2369666666666657
Eric Nystrom 2012,Eric Nystrom,2012,L,28.628,73,200,44.0,76.0,82.0,82,74,9.6098,7.2969,10.949,11.5222,12.318,2.4735250000000004
Eric Nystrom 2013,Eric Nystrom,2013,L,29.63,73,200,76.0,82.0,82.0,74,82,7.2969,10.949,11.5222,12.318,11.6076,1.0860749999999992
Eric Nystrom 2014,Eric Nystrom,2014,L,30.629,73,200,82.0,82.0,74.0,82,79,10.949,11.5222,12.318,11.6076,12.9445,1.3453
Eric Nystrom 2015,Eric Nystrom,2015,L,31.629,73,200,82.0,74.0,82.0,79,60,11.5222,12.318,11.6076,12.9445,10.8669,-1.2311750000000004
Eric Nystrom 2016,Eric Nystrom,2016,L,32.628,73,200,74.0,82.0,79.0,60,46,12.318,11.6076,12.9445,10.8669,10.0793,-1.8549499999999988
Joffrey Lupul 2009,Joffrey Lupul,2009,L,25.025,73,206,,,,56,79,,,,13.275,13.107,-0.16800000000000104
Joffrey Lupul 2012,Joffrey Lupul,2012,L,28.023,73,206,56.0,79.0,23.0,54,66,13.275,13.107,13.0007,12.7386,15.3159,2.2855749999999997
Joffrey Lupul 2015,Joffrey Lupul,2015,L,31.023,73,206,54.0,66.0,27.0,69,55,12.7386,15.3159,13.4698,15.9872,13.2845,-1.093375
Joffrey Lupul 2016,Joffrey Lupul,2016,L,32.023,73,206,66.0,27.0,69.0,55,46,15.3159,13.4698,15.9872,13.2845,12.2591,-2.25525
Daniel Paille 2009,Daniel Paille,2009,L,24.463,73,188,,,,77,73,,,,11.3279,10.6139,-0.7140000000000004
Daniel Paille 2010,Daniel Paille,2010,L,25.463,73,188,,,77.0,73,76,,,11.3279,10.6139,11.6577,0.6867999999999999
Daniel Paille 2011,Daniel Paille,2011,L,26.462,73,188,,77.0,73.0,76,43,,11.3279,10.6139,11.6577,10.0209,-1.1789333333333332
Daniel Paille 2012,Daniel Paille,2012,L,27.461,73,188,77.0,73.0,76.0,43,69,11.3279,10.6139,11.6577,10.0209,10.0848,-0.8202999999999996
Daniel Paille 2013,Daniel Paille,2013,L,28.463,73,188,73.0,76.0,43.0,69,78,10.6139,11.6577,10.0209,10.0848,10.8214,0.22707500000000103
Daniel Paille 2014,Daniel Paille,2014,L,29.463,73,188,76.0,43.0,69.0,78,72,11.6577,10.0209,10.0848,10.8214,9.4093,-1.2369000000000003
Daniel Paille 2015,Daniel Paille,2015,L,30.462,73,188,43.0,69.0,78.0,72,71,10.0209,10.0848,10.8214,9.4093,10.1124,0.02829999999999977
Chris Higgins 2009,Chris Higgins,2009,L,25.334,72,205,,,,82,57,,,,13.1669,12.6693,-0.49760000000000026
Chris Higgins 2010,Chris Higgins,2010,L,26.333,72,205,,,82.0,57,67,,,13.1669,12.6693,13.81,0.8919000000000015
Chris Higgins 2011,Chris Higgins,2011,L,27.333,72,205,,82.0,57.0,67,62,,13.1669,12.6693,13.81,13.0618,-0.15360000000000085
Chris Higgins 2012,Chris Higgins,2012,L,28.332,72,205,82.0,57.0,67.0,62,71,13.1669,12.6693,13.81,13.0618,13.369,0.19200000000000017
Chris Higgins 2013,Chris Higgins,2013,L,29.334,72,205,57.0,67.0,62.0,71,70,12.6693,13.81,13.0618,13.369,13.6256,0.3980750000000004
Chris Higgins 2014,Chris Higgins,2014,L,30.333,72,205,67.0,62.0,71.0,70,78,13.81,13.0618,13.369,13.6256,15.4152,1.9486000000000008
Chris Higgins 2015,Chris Higgins,2015,L,31.333,72,205,62.0,71.0,70.0,78,77,13.0618,13.369,13.6256,15.4152,12.3346,-1.5333000000000006
Mike Richards 2009,Mike Richards,2009,C,23.637,71,196,,,,73,79,,,,13.3904,15.1281,1.7377000000000002
Mike Richards 2010,Mike Richards,2010,C,24.636,71,196,,,73.0,79,82,,,13.3904,15.1281,14.9465,0.6872500000000006
Mike Richards 2011,Mike Richards,2011,C,25.635,71,196,,73.0,79.0,82,81,,13.3904,15.1281,14.9465,13.7916,-0.6967333333333325
Mike Richards 2012,Mike Richards,2012,C,26.635,71,196,73.0,79.0,82.0,81,74,13.3904,15.1281,14.9465,13.7916,13.7068,-0.6073500000000003
Mike Richards 2013,Mike Richards,2013,C,27.637,71,196,79.0,82.0,81.0,74,82,15.1281,14.9465,13.7916,13.7068,12.4278,-1.9654500000000006
Mike Richards 2014,Mike Richards,2014,C,28.636,71,196,82.0,81.0,74.0,82,82,14.9465,13.7916,13.7068,12.4278,12.5386,-1.1795749999999998
Mike Richards 2015,Mike Richards,2015,C,29.635,71,196,81.0,74.0,82.0,82,53,13.7916,13.7068,12.4278,12.5386,11.3469,-1.7692999999999994
Chris Porter 2012,Chris Porter,2012,L,27.341,73,206,,6.0,,45,47,,8.2417,,9.9278,10.084,0.99925
Chris Porter 2013,Chris Porter,2013,L,28.343,73,206,6.0,,45.0,47,49,8.2417,,9.9278,10.084,10.6069,1.1890666666666672
David Jones 2012,David Jones,2012,R,27.141,75,208,27.0,40.0,23.0,77,72,10.5852,11.3225,14.9152,13.8145,13.1593,0.4999500000000001
David Jones 2013,David Jones,2013,R,28.143,75,208,40.0,23.0,77.0,72,56,11.3225,14.9152,13.8145,13.1593,13.4576,0.1547249999999991
David Jones 2014,David Jones,2014,R,29.142,75,208,23.0,77.0,72.0,56,48,14.9152,13.8145,13.1593,13.4576,13.4941,-0.342550000000001
David Jones 2015,David Jones,2015,R,30.142,75,208,77.0,72.0,56.0,48,67,13.8145,13.1593,13.4576,13.4941,13.3679,-0.11347499999999933
David Jones 2016,David Jones,2016,R,31.141,75,208,72.0,56.0,48.0,67,75,13.1593,13.4576,13.4941,13.3679,11.9829,-1.3868249999999982
David Clarkson 2009,David Clarkson,2009,R,24.504,72,207,,,,81,82,,,,11.4539,10.4919,-0.9620000000000015
David Clarkson 2010,David Clarkson,2010,R,25.504,72,207,,,81.0,82,46,,,11.4539,10.4919,12.0373,1.064400000000001
David Clarkson 2011,David Clarkson,2011,R,26.503,72,207,,81.0,82.0,46,82,,11.4539,10.4919,12.0373,11.9449,0.6172000000000004
David Clarkson 2012,David Clarkson,2012,R,27.502,72,207,81.0,82.0,46.0,82,80,11.4539,10.4919,12.0373,11.9449,13.2427,1.7607
David Clarkson 2013,David Clarkson,2013,R,28.505,72,207,82.0,46.0,82.0,80,82,10.4919,12.0373,11.9449,13.2427,13.9556,2.0264000000000006
David Clarkson 2014,David Clarkson,2014,R,29.504,72,207,46.0,82.0,80.0,82,60,12.0373,11.9449,13.2427,13.9556,14.0119,1.2167750000000002
David Clarkson 2015,David Clarkson,2015,R,30.503,72,207,82.0,80.0,82.0,60,61,11.9449,13.2427,13.9556,14.0119,11.871,-1.4177750000000007
Kyle Chipchura 2011,Kyle Chipchura,2011,C,24.614,74,203,,36.0,13.0,74,40,,9.4009,9.3731,9.3484,7.1138,-2.2603333333333326
Kyle Chipchura 2012,Kyle Chipchura,2012,C,25.613,74,203,36.0,13.0,74.0,40,53,9.4009,9.3731,9.3484,7.1138,10.1774,1.3683499999999995
Kyle Chipchura 2013,Kyle Chipchura,2013,C,26.615,74,203,13.0,74.0,40.0,53,78,9.3731,9.3484,7.1138,10.1774,9.5058,0.5026250000000001
Kyle Chipchura 2014,Kyle Chipchura,2014,C,27.615,74,203,74.0,40.0,53.0,78,80,9.3484,7.1138,10.1774,9.5058,9.6162,0.5798499999999986
Kyle Chipchura 2015,Kyle Chipchura,2015,C,28.614,74,203,40.0,53.0,78.0,80,70,7.1138,10.1774,9.5058,9.6162,12.2248,3.1214999999999993
Kyle Chipchura 2016,Kyle Chipchura,2016,C,29.613,74,203,53.0,78.0,80.0,70,70,10.1774,9.5058,9.6162,12.2248,9.3312,-1.0498499999999993
Dave Bolland 2012,Dave Bolland,2012,C,25.323,72,188,39.0,81.0,39.0,61,76,10.7462,13.0597,13.7197,13.427,12.7445,0.006350000000001188
Dave Bolland 2013,Dave Bolland,2013,C,26.325,72,188,81.0,39.0,61.0,76,59,13.0597,13.7197,13.427,12.7445,12.9986,-0.2391249999999996
Brandon Prust 2011,Brandon Prust,2011,L,26.544,72,195,,,36.0,69,82,,,7.3324,7.3705,11.8138,4.462350000000001
Brandon Prust 2012,Brandon Prust,2012,L,27.544,72,195,,36.0,69.0,82,82,,7.3324,7.3705,11.8138,10.2055,1.3666
Brandon Prust 2013,Brandon Prust,2013,L,28.546,72,195,36.0,69.0,82.0,82,64,7.3324,7.3705,11.8138,10.2055,11.2566,2.0760500000000004
Brandon Prust 2014,Brandon Prust,2014,L,29.545,72,195,69.0,82.0,82.0,64,52,7.3705,11.8138,10.2055,11.2566,10.8939,0.7323000000000004
Brandon Prust 2015,Brandon Prust,2015,L,30.544,72,195,82.0,82.0,64.0,52,82,11.8138,10.2055,11.2566,10.8939,11.0746,0.03214999999999968
Johan Franzen 2009,Johan Franzen,2009,R,28.776,76,232,,,,72,71,,,,13.0963,14.4638,1.3675000000000015
Johan Franzen 2012,Johan Franzen,2012,R,31.774,76,232,72.0,71.0,27.0,76,77,13.0963,14.4638,15.6599,14.52,14.7361,0.3010999999999999
Johan Franzen 2013,Johan Franzen,2013,R,32.776,76,232,71.0,27.0,76.0,77,70,14.4638,15.6599,14.52,14.7361,14.1764,-0.6685500000000015
Johan Franzen 2014,Johan Franzen,2014,R,33.775,76,232,27.0,76.0,77.0,70,54,15.6599,14.52,14.7361,14.1764,14.4074,-0.3656999999999986
Tyler Kennedy 2009,Tyler Kennedy,2009,C,22.216,71,185,,,,55,67,,,,10.8227,12.3557,1.5330000000000013
Tyler Kennedy 2010,Tyler Kennedy,2010,C,23.215,71,185,,,55.0,67,64,,,10.8227,12.3557,12.2589,0.6697000000000006
Tyler Kennedy 2011,Tyler Kennedy,2011,C,24.214,71,185,,55.0,67.0,64,80,,10.8227,12.3557,12.2589,12.6031,0.7906666666666666
Tyler Kennedy 2012,Tyler Kennedy,2012,C,25.214,71,185,55.0,67.0,64.0,80,60,10.8227,12.3557,12.2589,12.6031,12.9467,0.9366000000000003
Tyler Kennedy 2013,Tyler Kennedy,2013,C,26.216,71,185,67.0,64.0,80.0,60,78,12.3557,12.2589,12.6031,12.9467,11.2457,-1.2954000000000008
Tyler Kennedy 2014,Tyler Kennedy,2014,C,27.215,71,185,64.0,80.0,60.0,78,67,12.2589,12.6031,12.9467,11.2457,12.0326,-0.23099999999999987
Mikhail Grabovski 2010,Mikhail Grabovski,2010,C,25.668,71,186,,,24.0,78,59,,,10.7111,13.9135,14.1308,1.8185000000000002
Mikhail Grabovski 2011,Mikhail Grabovski,2011,C,26.667,71,186,,24.0,78.0,59,81,,10.7111,13.9135,14.1308,15.2082,2.2897333333333325
Mikhail Grabovski 2012,Mikhail Grabovski,2012,C,27.667,71,186,24.0,78.0,59.0,81,74,10.7111,13.9135,14.1308,15.2082,15.2257,1.7348
Mikhail Grabovski 2013,Mikhail Grabovski,2013,C,28.669,71,186,78.0,59.0,81.0,74,82,13.9135,14.1308,15.2082,15.2257,13.8097,-0.8098500000000008
Mikhail Grabovski 2014,Mikhail Grabovski,2014,C,29.668,71,186,59.0,81.0,74.0,82,58,14.1308,15.2082,15.2257,13.8097,14.2557,-0.3379000000000012
Mikhail Grabovski 2015,Mikhail Grabovski,2015,C,30.668,71,186,81.0,74.0,82.0,58,51,15.2082,15.2257,13.8097,14.2557,12.831,-1.793825
Mikhail Grabovski 2016,Mikhail Grabovski,2016,C,31.667,71,186,74.0,82.0,58.0,51,58,15.2257,13.8097,14.2557,12.831,13.0451,-0.9854249999999993
Mike Brown 2010,Mike Brown,2010,R,24.272,71,205,,,19.0,48,75,,,6.107,6.8028,7.2858,0.8308999999999997
Mike Brown 2011,Mike Brown,2011,R,25.271,71,205,,19.0,48.0,75,50,,6.107,6.8028,7.2858,8.3897,1.6578333333333326
