,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PK ATOI,Y2 PK ATOI,Y3 PK ATOI,Y4 PK ATOI,Y5 PK ATOI,Y1 PK A1/60,Y2 PK A1/60,Y3 PK A1/60,Y4 PK A1/60,Y5 PK A1/60,Y1 PK A2/60,Y2 PK A2/60,Y3 PK A2/60,Y4 PK A2/60,Y5 PK A2/60
R.J. Umberger 2015,R.J. Umberger,2015,C,32.414,74,214,82.0,77.0,82.0,74,67,1.9868,1.0303,1.0326,1.1236,0.9789,0.0,0.7563,0.0,0.7216,0.0,0.0,0.0,0.0,0.0,0.0
Gregory Campbell 2012,Gregory Campbell,2012,C,27.79,72,188,81.0,77.0,60.0,80,78,2.6002,2.4649,2.4422,1.751,1.6788,0.2849,0.3161,0.0,0.4283,0.0,0.0,0.0,0.0,0.8566,0.0
Gregory Campbell 2013,Gregory Campbell,2013,C,28.792,72,188,77.0,60.0,80.0,78,82,2.4649,2.4422,1.751,1.6788,2.1872,0.3161,0.0,0.4283,0.0,0.0,0.0,0.0,0.8566,0.0,0.0
Gregory Campbell 2014,Gregory Campbell,2014,C,29.791,72,188,60.0,80.0,78.0,82,82,2.4422,1.751,1.6788,2.1872,1.8596,0.0,0.4283,0.0,0.0,0.3935,0.0,0.8566,0.0,0.0,0.0
Gregory Campbell 2015,Gregory Campbell,2015,C,30.791,72,188,80.0,78.0,82.0,82,70,1.751,1.6788,2.1872,1.8596,1.5219,0.4283,0.0,0.0,0.3935,0.0,0.8566,0.0,0.0,0.0,0.0
Gregory Campbell 2016,Gregory Campbell,2016,C,31.79,72,188,78.0,82.0,82.0,70,82,1.6788,2.1872,1.8596,1.5219,1.7961,0.0,0.0,0.3935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Talbot 2012,Max Talbot,2012,C,27.637,71,186,63.0,75.0,45.0,82,81,2.8347,2.6542,2.1141,2.925,3.5099,0.0,0.0,0.0,0.2502,0.211,0.0,0.0,0.0,0.0,0.0
Max Talbot 2013,Max Talbot,2013,C,28.639,71,186,75.0,45.0,82.0,81,59,2.6542,2.1141,2.925,3.5099,3.5214,0.0,0.0,0.2502,0.211,0.0,0.0,0.0,0.0,0.0,0.0
Max Talbot 2014,Max Talbot,2014,C,29.638,71,186,45.0,82.0,81.0,59,81,2.1141,2.925,3.5099,3.5214,2.7492,0.0,0.2502,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Talbot 2015,Max Talbot,2015,C,30.637,71,186,82.0,81.0,59.0,81,81,2.925,3.5099,3.5214,2.7492,2.0477,0.2502,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Talbot 2016,Max Talbot,2016,C,31.637,71,186,81.0,59.0,81.0,81,38,3.5099,3.5214,2.7492,2.0477,1.7816,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Nystrom 2012,Eric Nystrom,2012,L,28.628,73,200,44.0,76.0,82.0,82,74,1.5939,1.9195,2.0433,1.5189,1.2691,0.0,0.8226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Nystrom 2013,Eric Nystrom,2013,L,29.63,73,200,76.0,82.0,82.0,74,82,1.9195,2.0433,1.5189,1.2691,2.1823,0.8226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Nystrom 2014,Eric Nystrom,2014,L,30.629,73,200,82.0,82.0,74.0,82,79,2.0433,1.5189,1.2691,2.1823,1.8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Nystrom 2015,Eric Nystrom,2015,L,31.629,73,200,82.0,74.0,82.0,79,60,1.5189,1.2691,2.1823,1.8397,2.2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Nystrom 2016,Eric Nystrom,2016,L,32.628,73,200,74.0,82.0,79.0,60,46,1.2691,2.1823,1.8397,2.2733,1.3812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Paille 2012,Daniel Paille,2012,L,27.461,73,188,77.0,73.0,76.0,43,69,1.7677,1.1986,1.9684,1.2612,1.3401,0.0,1.3714,0.0,0.0,0.0,0.0,0.0,0.4011,0.0,0.0
Daniel Paille 2013,Daniel Paille,2013,L,28.463,73,188,73.0,76.0,43.0,69,78,1.1986,1.9684,1.2612,1.3401,1.8163,1.3714,0.0,0.0,0.0,0.0,0.0,0.4011,0.0,0.0,0.0
Daniel Paille 2014,Daniel Paille,2014,L,29.463,73,188,76.0,43.0,69.0,78,72,1.9684,1.2612,1.3401,1.8163,1.4775,0.0,0.0,0.0,0.0,0.0,0.4011,0.0,0.0,0.0,0.0
Daniel Paille 2015,Daniel Paille,2015,L,30.462,73,188,43.0,69.0,78.0,72,71,1.2612,1.3401,1.8163,1.4775,1.3531,0.0,0.0,0.0,0.0,0.6246,0.0,0.0,0.0,0.0,0.0
Chris Higgins 2012,Chris Higgins,2012,L,28.332,72,205,82.0,57.0,67.0,62,71,1.5207,2.1594,2.1488,1.7581,1.2155,0.4812,0.0,0.0,0.5505,0.0,0.0,0.0,0.0,0.0,0.0
Chris Higgins 2013,Chris Higgins,2013,L,29.334,72,205,57.0,67.0,62.0,71,70,2.1594,2.1488,1.7581,1.2155,1.9569,0.0,0.0,0.5505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Higgins 2014,Chris Higgins,2014,L,30.333,72,205,67.0,62.0,71.0,70,78,2.1488,1.7581,1.2155,1.9569,2.1015,0.0,0.5505,0.0,0.0,0.366,0.0,0.0,0.0,0.0,0.0
Chris Higgins 2015,Chris Higgins,2015,L,31.333,72,205,62.0,71.0,70.0,78,77,1.7581,1.2155,1.9569,2.1015,1.7446,0.5505,0.0,0.0,0.366,0.0,0.0,0.0,0.0,0.0,0.0
Mike Richards 2012,Mike Richards,2012,C,26.635,71,196,73.0,79.0,82.0,81,74,3.2797,3.2295,2.1776,2.1416,2.0457,0.2506,0.4703,0.336,1.0377,0.0,0.0,0.0,0.0,0.0,0.0
Mike Richards 2013,Mike Richards,2013,C,27.637,71,196,79.0,82.0,81.0,74,82,3.2295,2.1776,2.1416,2.0457,1.2965,0.4703,0.336,1.0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Richards 2014,Mike Richards,2014,C,28.636,71,196,82.0,81.0,74.0,82,82,2.1776,2.1416,2.0457,1.2965,1.5663,0.336,1.0377,0.0,0.0,0.4672,0.0,0.0,0.0,0.0,0.0
Dave Bolland 2012,Dave Bolland,2012,C,25.323,72,188,39.0,81.0,39.0,61,76,1.9026,2.2823,1.8974,2.1713,1.7634,0.0,0.6491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dave Bolland 2013,Dave Bolland,2013,C,26.325,72,188,81.0,39.0,61.0,76,59,2.2823,1.8974,2.1713,1.7634,0.8829,0.6491,0.0,0.0,0.0,1.9417,0.0,0.0,0.0,0.0,0.0
Brandon Prust 2015,Brandon Prust,2015,L,30.544,72,195,82.0,82.0,64.0,52,82,1.6998,1.6711,1.9342,1.7596,1.7567,0.0,0.0,0.0,0.6557,0.4165,0.8609,0.0,0.0,0.0,0.0
Ryan Carter 2015,Ryan Carter,2015,L,31.163,73,205,62.0,72.0,75.0,62,53,1.4097,0.9002,0.9477,1.0288,1.6588,0.6865,0.0,1.4388,0.9407,0.0,0.0,0.0,1.4388,0.0,0.0
Ryan Carter 2016,Ryan Carter,2016,L,32.162,73,205,72.0,75.0,62.0,53,60,0.9002,0.9477,1.0288,1.6588,1.6497,0.0,1.4388,0.9407,0.0,0.0,0.0,1.4388,0.0,0.0,0.0
Nick Spaling 2015,Nick Spaling,2015,C,26.032,73,198,74.0,77.0,80.0,71,82,2.6813,1.9606,2.1007,1.5181,1.8439,0.0,0.0,0.6077,0.0,0.0,0.0,0.3974,0.0,0.0,0.0
Nick Spaling 2016,Nick Spaling,2016,C,27.032,73,198,77.0,80.0,71.0,82,58,1.9606,2.1007,1.5181,1.8439,2.1747,0.0,0.6077,0.0,0.0,0.0,0.3974,0.0,0.0,0.0,0.0
Craig Adams 2014,Craig Adams,2014,R,36.434,72,200,82.0,80.0,82.0,82,82,2.7315,3.0913,2.8724,2.6691,3.0492,0.0,0.2426,0.7642,0.0,0.0,0.0,0.2426,0.0,0.0,0.0
Craig Adams 2015,Craig Adams,2015,R,37.433,72,200,80.0,82.0,82.0,82,70,3.0913,2.8724,2.6691,3.0492,2.5483,0.2426,0.7642,0.0,0.0,0.3364,0.2426,0.0,0.0,0.0,0.0
Matt Cooke 2012,Matt Cooke,2012,L,33.066,71,216,78.0,76.0,79.0,67,82,1.5353,1.6989,2.5802,2.7505,2.5425,0.0,0.0,0.2944,0.9768,0.5756,0.0,0.0,0.0,0.0,0.0
Matt Cooke 2013,Matt Cooke,2013,L,34.068,71,216,76.0,79.0,67.0,82,82,1.6989,2.5802,2.7505,2.5425,2.2497,0.0,0.2944,0.9768,0.5756,0.0,0.0,0.0,0.0,0.0,0.0
Matt Cooke 2014,Matt Cooke,2014,L,35.067,71,216,79.0,67.0,82.0,82,82,2.5802,2.7505,2.5425,2.2497,2.5217,0.2944,0.9768,0.5756,0.0,0.2902,0.0,0.0,0.0,0.0,0.0
Matt Cooke 2015,Matt Cooke,2015,L,36.067,71,216,67.0,82.0,82.0,82,29,2.7505,2.5425,2.2497,2.5217,2.0718,0.9768,0.5756,0.0,0.2902,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Cleary 2012,Daniel Cleary,2012,R,32.787,73,205,63.0,74.0,64.0,68,75,2.363,2.0387,1.2638,1.1777,1.7158,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Cleary 2013,Daniel Cleary,2013,R,33.789,73,205,74.0,64.0,68.0,75,82,2.0387,1.2638,1.1777,1.7158,1.1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Cleary 2014,Daniel Cleary,2014,R,34.788,73,205,64.0,68.0,75.0,82,52,1.2638,1.1777,1.7158,1.1427,1.5474,0.0,0.0,0.0,0.0,0.7457,0.0,0.0,0.0,0.0,0.0
Manny Malhotra 2012,Manny Malhotra,2012,C,31.371,74,207,71.0,77.0,71.0,72,78,2.5115,2.8067,2.1089,2.7924,2.4199,0.3365,0.2776,0.0,0.2984,0.0,0.0,0.0,0.0,0.0,0.0
Martin Erat 2012,Martin Erat,2012,R,30.09,72,196,76.0,71.0,74.0,64,71,1.1031,1.1413,0.9604,1.1128,0.9876,0.0,1.4809,0.8443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Erat 2013,Martin Erat,2013,R,31.092,72,196,71.0,74.0,64.0,71,76,1.1413,0.9604,1.1128,0.9876,0.9219,1.4809,0.8443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Erat 2014,Martin Erat,2014,R,32.091,72,196,74.0,64.0,71.0,76,70,0.9604,1.1128,0.9876,0.9219,1.0495,0.8443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Weiss 2012,Stephen Weiss,2012,C,28.496,71,190,74.0,78.0,80.0,76,80,0.9074,0.8579,1.2504,1.6739,1.2879,0.0,0.0,0.5998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Weiss 2013,Stephen Weiss,2013,C,29.498,71,190,78.0,80.0,76.0,80,29,0.8579,1.2504,1.6739,1.2879,1.7559,0.0,0.5998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Roy 2012,Derek Roy,2012,C,28.411,69,184,78.0,82.0,80.0,35,80,2.6359,2.4663,1.7252,1.4562,1.7131,0.5837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Roy 2013,Derek Roy,2013,C,29.414,69,184,82.0,80.0,35.0,80,71,2.4663,1.7252,1.4562,1.7131,1.7048,0.0,0.0,0.0,0.0,0.838,0.0,0.0,0.0,0.0,0.0
Patrick Dwyer 2014,Patrick Dwyer,2014,R,30.279,71,175,58.0,80.0,73.0,78,75,2.0609,2.0337,1.9966,2.129,1.8282,0.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Dwyer 2015,Patrick Dwyer,2015,R,31.278,71,175,80.0,73.0,78.0,75,71,2.0337,1.9966,2.129,1.8282,2.081,0.0,0.0,0.0,0.0,0.4061,0.0,0.0,0.0,0.0,0.0
Maxim Lapierre 2015,Maxim Lapierre,2015,C,29.509,74,215,78.0,82.0,82.0,71,80,0.7966,1.1445,1.6382,1.4984,1.9681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curtis Glencross 2013,Curtis Glencross,2013,L,29.761,73,197,74.0,67.0,79.0,67,68,1.9732,2.106,2.3943,2.2154,1.2033,0.0,0.4252,0.3172,0.4042,0.0,0.0,0.0,0.0,0.0,0.0
Saku Koivu 2012,Saku Koivu,2012,C,36.855,70,181,77.0,65.0,71.0,75,74,1.3792,1.2949,2.0901,1.9833,1.6653,0.565,0.7129,0.4043,0.0,0.0,0.565,0.7129,0.4043,0.0,0.0
Saku Koivu 2013,Saku Koivu,2013,C,37.857,70,181,65.0,71.0,75.0,74,80,1.2949,2.0901,1.9833,1.6653,2.1057,0.7129,0.4043,0.0,0.0,0.0,0.7129,0.4043,0.0,0.0,0.0
Saku Koivu 2014,Saku Koivu,2014,C,38.857,70,181,71.0,75.0,74.0,80,65,2.0901,1.9833,1.6653,2.1057,1.5738,0.4043,0.0,0.0,0.0,1.7595,0.4043,0.0,0.0,0.0,0.0
Daniel Alfredsson 2012,Daniel Alfredsson,2012,R,38.805,71,203,70.0,79.0,70.0,54,75,2.8076,2.4051,2.0121,1.9068,1.316,0.3053,0.9474,1.278,0.0,0.0,0.3053,0.0,0.0,0.0,0.6079
Daniel Alfredsson 2013,Daniel Alfredsson,2013,R,39.807,71,203,79.0,70.0,54.0,75,80,2.4051,2.0121,1.9068,1.316,1.6028,0.9474,1.278,0.0,0.0,0.7965,0.0,0.0,0.0,0.6079,0.0
Radek Dvorak 2012,Radek Dvorak,2012,R,34.564,74,195,67.0,81.0,76.0,66,73,2.6868,2.3107,2.2129,2.2232,1.8199,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michal Handzus 2012,Michal Handzus,2012,C,34.558,77,215,82.0,82.0,81.0,82,67,2.8285,3.5362,2.7391,2.4189,1.3657,0.2587,0.2069,0.2704,0.3025,0.0,0.0,0.0,0.0,0.0,0.0
Michal Handzus 2013,Michal Handzus,2013,C,35.56,77,215,82.0,81.0,82.0,67,66,3.5362,2.7391,2.4189,1.3657,1.7782,0.2069,0.2704,0.3025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michal Handzus 2014,Michal Handzus,2014,C,36.56,77,215,81.0,82.0,67.0,66,59,2.7391,2.4189,1.3657,1.7782,2.5266,0.2704,0.3025,0.0,0.0,0.4025,0.0,0.0,0.0,0.0,0.0
Jeff Halpern 2012,Jeff Halpern,2012,C,35.412,72,190,83.0,52.0,71.0,72,69,2.5552,2.9269,2.112,2.3535,1.7459,0.2829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Halpern 2013,Jeff Halpern,2013,C,36.414,72,190,52.0,71.0,72.0,69,78,2.9269,2.112,2.3535,1.7459,2.1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Halpern 2014,Jeff Halpern,2014,C,37.414,72,190,71.0,72.0,69.0,78,69,2.112,2.3535,1.7459,2.1391,1.9964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Pyatt 2012,Taylor Pyatt,2012,L,30.117,76,230,79.0,69.0,74.0,76,73,1.1996,2.2928,0.6768,1.1268,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
Jerred Smithson 2012,Jerred Smithson,2012,C,32.655,75,209,81.0,82.0,69.0,82,69,2.7216,2.8506,2.2157,2.7431,1.9128,0.5443,0.0,0.0,0.0,0.4546,0.2722,0.0,0.0,0.0,0.0
Jerred Smithson 2013,Jerred Smithson,2013,C,33.657,75,209,82.0,69.0,82.0,69,76,2.8506,2.2157,2.7431,1.9128,2.1763,0.0,0.0,0.0,0.4546,0.0,0.0,0.0,0.0,0.0,0.0
David Steckel 2012,David Steckel,2012,C,29.548,78,215,67.0,76.0,79.0,75,76,3.7667,3.7772,2.865,1.6067,2.28,0.2377,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Steckel 2013,David Steckel,2013,C,30.55,78,215,76.0,79.0,75.0,76,58,3.7772,2.865,1.6067,2.28,1.2074,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rich Peverley 2013,Rich Peverley,2013,C,30.235,71,195,66.0,82.0,82.0,57,80,1.4467,2.1557,1.6541,1.6865,1.9092,0.6284,0.3394,0.4424,1.2483,0.6686,0.0,0.6789,0.0,0.0,0.6686
Rich Peverley 2014,Rich Peverley,2014,C,31.234,71,195,82.0,82.0,57.0,80,62,2.1557,1.6541,1.6865,1.9092,1.1449,0.3394,0.4424,1.2483,0.6686,0.8453,0.6789,0.0,0.0,0.6686,0.0
Darroll Powe 2013,Darroll Powe,2013,C,27.278,71,212,60.0,63.0,81.0,82,71,1.0111,1.1614,3.1909,2.4526,1.6147,0.0,0.0,0.2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Langenbrunner 2012,Jamie Langenbrunner,2012,R,36.19,73,205,64.0,81.0,81.0,70,70,1.8789,1.806,1.6704,1.5514,1.1093,0.499,0.0,0.4435,0.0,0.0,0.0,0.0,0.4435,0.0,0.0
Scott Nichol 2012,Scott Nichol,2012,C,36.751,68,179,73.0,43.0,79.0,56,80,2.5626,2.6663,2.0867,1.7774,1.6977,0.0,1.0467,0.0,0.0,0.4418,0.0,0.5233,0.364,0.0,0.0
Scott Nichol 2013,Scott Nichol,2013,C,37.753,68,179,43.0,79.0,56.0,80,51,2.6663,2.0867,1.7774,1.6977,1.7917,1.0467,0.0,0.0,0.4418,0.0,0.5233,0.364,0.0,0.0,0.0
Marty Reasoner 2012,Marty Reasoner,2012,C,34.594,73,197,82.0,79.0,80.0,82,61,3.1508,3.5589,3.1596,2.7638,1.3164,0.2322,0.4268,0.2374,0.0,0.0,0.0,0.6402,0.2374,0.0,0.0
Marty Reasoner 2013,Marty Reasoner,2013,C,35.596,73,197,79.0,80.0,82.0,61,52,3.5589,3.1596,2.7638,1.3164,1.8817,0.4268,0.2374,0.0,0.0,0.0,0.6402,0.2374,0.0,0.0,0.0
Eric Belanger 2012,Eric Belanger,2012,C,33.791,71,185,75.0,79.0,77.0,82,78,2.2524,2.3418,1.7173,1.8077,2.4671,0.0,0.6486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Belanger 2013,Eric Belanger,2013,C,34.794,71,185,79.0,77.0,82.0,78,44,2.3418,1.7173,1.8077,2.4671,3.1487,0.6486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Kostopoulos 2012,Tom Kostopoulos,2012,R,32.685,72,197,67.0,78.0,82.0,76,81,1.6341,1.8774,2.1539,1.7077,1.4663,0.0,0.4097,0.3397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Pahlsson 2012,Samuel Pahlsson,2012,C,33.789,72,202,56.0,65.0,79.0,82,80,4.1946,4.1469,2.8749,2.8573,2.1827,0.0,0.0,0.5284,0.0,0.3436,0.0,0.0,0.0,0.0,0.0
Tim Connolly 2012,Tim Connolly,2012,C,30.402,73,190,48.0,48.0,73.0,68,70,2.0938,2.0306,1.647,1.7328,1.6979,0.597,0.0,0.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
