,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PK ATOI,Y2 PK ATOI,Y3 PK ATOI,Y4 PK ATOI,Y5 PK ATOI,Y5 dPK ATOI
Jannik Hansen 2011,Jannik Hansen,2011,R,24.548,73,198,,5.0,55.0,47,82,,,1.6952,1.794,2.4205,0.6759
Jannik Hansen 2012,Jannik Hansen,2012,R,25.548,73,198,5.0,55.0,47.0,82,82,,1.6952,1.794,2.4205,2.1659,0.19600000000000017
Jannik Hansen 2013,Jannik Hansen,2013,R,26.55,73,198,55.0,47.0,82.0,82,80,1.6952,1.794,2.4205,2.1659,2.1706,0.15169999999999995
Jannik Hansen 2014,Jannik Hansen,2014,R,27.549,73,198,47.0,82.0,82.0,80,71,1.794,2.4205,2.1659,2.1706,0.8298,-1.30795
Jannik Hansen 2015,Jannik Hansen,2015,R,28.548,73,198,82.0,82.0,80.0,71,81,2.4205,2.1659,2.1706,0.8298,1.3101,-0.5866
Jannik Hansen 2016,Jannik Hansen,2016,R,29.548,73,198,82.0,80.0,71.0,81,67,2.1659,2.1706,0.8298,1.3101,1.7585,0.13939999999999997
Jannik Hansen 2017,Jannik Hansen,2017,R,30.55,73,198,80.0,71.0,81.0,67,43,2.1706,0.8298,1.3101,1.7585,1.4659,-0.05135000000000001
Jannik Hansen 2018,Jannik Hansen,2018,R,31.549,73,198,71.0,81.0,67.0,43,46,0.8298,1.3101,1.7585,1.4659,0.7598,-0.581275
Benoit Pouliot 2012,Benoit Pouliot,2012,L,25.005,75,200,11.0,37.0,53.0,79,74,,0.159,0.2733,0.0217,0.0113,-0.14003333333333332
Benoit Pouliot 2013,Benoit Pouliot,2013,L,26.008,75,200,37.0,53.0,79.0,74,58,0.159,0.2733,0.0217,0.0113,0.026,-0.090325
Benoit Pouliot 2014,Benoit Pouliot,2014,L,27.007,75,200,53.0,79.0,74.0,58,80,0.2733,0.0217,0.0113,0.026,0.0067,-0.076375
Benoit Pouliot 2015,Benoit Pouliot,2015,L,28.006,75,200,79.0,74.0,58.0,80,58,0.0217,0.0113,0.026,0.0067,1.1394,1.122975
Benoit Pouliot 2016,Benoit Pouliot,2016,L,29.006,75,200,74.0,58.0,80.0,58,55,0.0113,0.026,0.0067,1.1394,0.4297,0.13385000000000002
Benoit Pouliot 2017,Benoit Pouliot,2017,L,30.008,75,200,58.0,80.0,58.0,55,67,0.026,0.0067,1.1394,0.4297,1.354,0.9535500000000001
Benoit Pouliot 2018,Benoit Pouliot,2018,L,31.007,75,200,80.0,58.0,55.0,67,74,0.0067,1.1394,0.4297,1.354,1.6802,0.9477499999999999
Jared Boll 2010,Jared Boll,2010,R,23.387,75,206,,,75.0,75,68,,,0.0224,0.0104,0.0037,-0.012699999999999998
Jared Boll 2011,Jared Boll,2011,R,24.387,75,206,,75.0,75.0,68,73,,0.0224,0.0104,0.0037,0.0158,0.0036333333333333356
Jared Boll 2012,Jared Boll,2012,R,25.386,75,206,75.0,75.0,68.0,73,54,0.0224,0.0104,0.0037,0.0158,,
Jared Boll 2013,Jared Boll,2013,R,26.388,75,206,75.0,68.0,73.0,54,73,0.0104,0.0037,0.0158,,,
David Desharnais 2013,David Desharnais,2013,C,26.049,67,180,,6.0,43.0,81,82,,,0.9112,0.4588,0.1365,-0.5485
David Desharnais 2014,David Desharnais,2014,C,27.048,67,180,6.0,43.0,81.0,82,79,,0.9112,0.4588,0.1365,0.1485,-0.3536666666666667
David Desharnais 2015,David Desharnais,2015,C,28.047,67,180,43.0,81.0,82.0,79,82,0.9112,0.4588,0.1365,0.1485,0.0293,-0.38445
David Desharnais 2016,David Desharnais,2016,C,29.047,67,180,81.0,82.0,79.0,82,65,0.4588,0.1365,0.1485,0.0293,0.0195,-0.173775
David Desharnais 2017,David Desharnais,2017,C,30.049,67,180,82.0,79.0,82.0,65,49,0.1365,0.1485,0.0293,0.0195,0.0177,-0.06575
David Desharnais 2018,David Desharnais,2018,C,31.048,67,180,79.0,82.0,65.0,49,71,0.1485,0.0293,0.0195,0.0177,,
Derek Dorsett 2011,Derek Dorsett,2011,R,23.782,72,192,,,52.0,51,76,,,0.0817,0.3431,1.5542,1.3418
Derek Dorsett 2012,Derek Dorsett,2012,R,24.781,72,192,,52.0,51.0,76,77,,0.0817,0.3431,1.5542,1.8197,1.1600333333333335
Derek Dorsett 2013,Derek Dorsett,2013,R,25.783,72,192,52.0,51.0,76.0,77,41,0.0817,0.3431,1.5542,1.8197,1.8722,0.922525
Derek Dorsett 2014,Derek Dorsett,2014,R,26.782,72,192,51.0,76.0,77.0,41,51,0.3431,1.5542,1.8197,1.8722,0.7601,-0.6372
Derek Dorsett 2015,Derek Dorsett,2015,R,27.782,72,192,76.0,77.0,41.0,51,79,1.5542,1.8197,1.8722,0.7601,0.4751,-1.0264499999999999
Derek Dorsett 2016,Derek Dorsett,2016,R,28.781,72,192,77.0,41.0,51.0,79,71,1.8197,1.8722,0.7601,0.4751,0.7871,-0.44467500000000004
Shawn Matthias 2012,Shawn Matthias,2012,L,23.615,76,231,4.0,16.0,55.0,51,79,,0.0437,0.2955,0.1405,1.1253,0.9654
Shawn Matthias 2013,Shawn Matthias,2013,L,24.617,76,231,16.0,55.0,51.0,79,82,0.0437,0.2955,0.1405,1.1253,1.0524,0.65115
Shawn Matthias 2014,Shawn Matthias,2014,L,25.616,76,231,55.0,51.0,79.0,82,77,0.2955,0.1405,1.1253,1.0524,1.716,1.0625749999999998
Shawn Matthias 2015,Shawn Matthias,2015,L,26.615,76,231,51.0,79.0,82.0,77,78,0.1405,1.1253,1.0524,1.716,1.2391,0.23055000000000003
Shawn Matthias 2016,Shawn Matthias,2016,L,27.615,76,231,79.0,82.0,77.0,78,71,1.1253,1.0524,1.716,1.2391,1.0697,-0.2134999999999998
Shawn Matthias 2017,Shawn Matthias,2017,L,28.617,76,231,82.0,77.0,78.0,71,45,1.0524,1.716,1.2391,1.0697,1.4967,0.22739999999999982
Nikolay Kulemin 2011,Nikolay Kulemin,2011,L,24.217,73,228,,,73.0,78,82,,,0.0203,1.2449,0.9211,0.2885000000000001
Nikolay Kulemin 2012,Nikolay Kulemin,2012,L,25.216,73,228,,73.0,78.0,82,70,,0.0203,1.2449,0.9211,1.2195,0.49073333333333335
Nikolay Kulemin 2013,Nikolay Kulemin,2013,L,26.218,73,228,73.0,78.0,82.0,70,82,0.0203,1.2449,0.9211,1.2195,2.2014,1.34995
Nikolay Kulemin 2014,Nikolay Kulemin,2014,L,27.218,73,228,78.0,82.0,70.0,82,70,1.2449,0.9211,1.2195,2.2014,2.5926,1.195875
Nikolay Kulemin 2015,Nikolay Kulemin,2015,L,28.217,73,228,82.0,70.0,82.0,70,82,0.9211,1.2195,2.2014,2.5926,1.7634,0.029750000000000165
Nikolay Kulemin 2016,Nikolay Kulemin,2016,L,29.216,73,228,70.0,82.0,70.0,82,81,1.2195,2.2014,2.5926,1.7634,2.0455,0.101275
Nikolay Kulemin 2017,Nikolay Kulemin,2017,L,30.218,73,228,82.0,70.0,82.0,81,72,2.2014,2.5926,1.7634,2.0455,1.8363,-0.31442499999999995
Patrick Maroon 2016,Patrick Maroon,2016,L,27.439,75,234,2.0,22.0,62.0,71,72,,0.1256,0.0368,0.0066,0.0076,-0.04873333333333333
Patrick Maroon 2017,Patrick Maroon,2017,L,28.442,75,234,22.0,62.0,71.0,72,81,0.1256,0.0368,0.0066,0.0076,0.0132,-0.030949999999999995
Patrick Maroon 2018,Patrick Maroon,2018,L,29.441,75,234,62.0,71.0,72.0,81,74,0.0368,0.0066,0.0076,0.0132,0.0158,-0.00024999999999999675
Jimmy Hayes 2016,Jimmy Hayes,2016,R,25.86,77,215,31.0,17.0,55.0,72,75,0.0032,0.0633,0.0067,0.0146,0.0176,-0.004349999999999996
Jimmy Hayes 2017,Jimmy Hayes,2017,R,26.862,77,215,17.0,55.0,72.0,75,58,0.0633,0.0067,0.0146,0.0176,0.0046,-0.02095
Lance Bouma 2016,Lance Bouma,2016,L,25.52,74,208,27.0,,78.0,78,44,0.5377,,2.0286,1.7705,1.8182,0.37260000000000004
Lance Bouma 2017,Lance Bouma,2017,L,26.522,74,208,,78.0,78.0,44,61,,2.0286,1.7705,1.8182,1.5904,-0.28203333333333336
Lance Bouma 2018,Lance Bouma,2018,L,27.522,74,208,78.0,78.0,44.0,61,53,2.0286,1.7705,1.8182,1.5904,0.9126,-0.889325
Tommy Wingels 2015,Tommy Wingels,2015,"C, R",26.47,72,200,5.0,33.0,71.0,77,75,,0.0515,0.9774,1.2677,1.2822,0.5166666666666666
Tommy Wingels 2016,Tommy Wingels,2016,"C, R",27.47,72,200,33.0,71.0,77.0,75,68,0.0515,0.9774,1.2677,1.2822,1.1434,0.24869999999999992
Tommy Wingels 2017,Tommy Wingels,2017,"C, R",28.472,72,200,71.0,77.0,75.0,68,73,0.9774,1.2677,1.2822,1.1434,0.7103,-0.457375
Tommy Wingels 2018,Tommy Wingels,2018,"C, R",29.471,72,200,77.0,75.0,68.0,73,75,1.2677,1.2822,1.1434,0.7103,1.2678,0.16690000000000005
Peter Holland 2016,Peter Holland,2016,C,24.713,74,193,4.0,35.0,43.0,62,65,,0.0929,0.0105,1.7067,0.2969,-0.3064666666666667
Peter Holland 2017,Peter Holland,2017,C,25.715,74,193,35.0,43.0,62.0,65,48,0.0929,0.0105,1.7067,0.2969,0.1351,-0.39165000000000005
Alexander Burmistrov 2013,Alexander Burmistrov,2013,C,20.948,73,180,,,74.0,76,75,,,1.1444,1.7925,1.5201,0.051649999999999974
Nail Yakupov 2015,Nail Yakupov,2015,R,20.986,71,195,,,82.0,63,81,,,0.0052,0.0098,0.0093,0.0017999999999999995
Nail Yakupov 2016,Nail Yakupov,2016,R,21.986,71,195,,82.0,63.0,81,60,,0.0052,0.0098,0.0093,0.0042,-0.0039
Nail Yakupov 2017,Nail Yakupov,2017,R,22.988,71,195,82.0,63.0,81.0,60,40,0.0052,0.0098,0.0093,0.0042,0.0042,-0.0029249999999999996
Nail Yakupov 2018,Nail Yakupov,2018,R,23.987,71,195,63.0,81.0,60.0,40,58,0.0098,0.0093,0.0042,0.0042,,
Josh Jooris 2017,Josh Jooris,2017,R,26.218,73,198,,,60.0,59,54,,,1.1217,1.5551,1.4818,0.14339999999999997
Josh Jooris 2018,Josh Jooris,2018,R,27.218,73,198,,60.0,59.0,54,40,,1.1217,1.5551,1.4818,0.8962,-0.4899999999999999
Shane Doan 2010,Shane Doan,2010,R,32.976,73,223,,,80.0,82,82,,,1.7846,1.3173,0.8402,-0.7107499999999999
Shane Doan 2011,Shane Doan,2011,R,33.975,73,223,,80.0,82.0,82,72,,1.7846,1.3173,0.8402,0.5465,-0.7675333333333332
Shane Doan 2012,Shane Doan,2012,R,34.974,73,223,80.0,82.0,82.0,72,79,1.7846,1.3173,0.8402,0.5465,0.8814,-0.24075000000000002
Shane Doan 2013,Shane Doan,2013,R,35.976,73,223,82.0,82.0,72.0,79,82,1.3173,0.8402,0.5465,0.8814,0.1979,-0.69845
Shane Doan 2014,Shane Doan,2014,R,36.976,73,223,82.0,72.0,79.0,82,69,0.8402,0.5465,0.8814,0.1979,0.0838,-0.5327
Shane Doan 2015,Shane Doan,2015,R,37.975,73,223,72.0,79.0,82.0,69,79,0.5465,0.8814,0.1979,0.0838,0.6852,0.25780000000000003
Shane Doan 2016,Shane Doan,2016,R,38.974,73,223,79.0,82.0,69.0,79,72,0.8814,0.1979,0.0838,0.6852,0.7183,0.25622500000000004
Shane Doan 2017,Shane Doan,2017,R,39.976,73,223,82.0,69.0,79.0,72,74,0.1979,0.0838,0.6852,0.7183,0.0041,-0.4172
Jarome Iginla 2010,Jarome Iginla,2010,R,32.253,73,210,,,82.0,82,82,,,0.415,0.1896,0.0341,-0.2682
Jarome Iginla 2011,Jarome Iginla,2011,R,33.252,73,210,,82.0,82.0,82,82,,0.415,0.1896,0.0341,0.0884,-0.12449999999999997
Jarome Iginla 2012,Jarome Iginla,2012,R,34.251,73,210,82.0,82.0,82.0,82,82,0.415,0.1896,0.0341,0.0884,0.0289,-0.15287499999999998
Jarome Iginla 2013,Jarome Iginla,2013,R,35.254,73,210,82.0,82.0,82.0,82,75,0.1896,0.0341,0.0884,0.0289,0.1943,0.10905000000000001
Jarome Iginla 2014,Jarome Iginla,2014,R,36.253,73,210,82.0,82.0,82.0,75,78,0.0341,0.0884,0.0289,0.1943,0.3974,0.310975
Jarome Iginla 2015,Jarome Iginla,2015,R,37.252,73,210,82.0,82.0,75.0,78,82,0.0884,0.0289,0.1943,0.3974,0.123,-0.05424999999999999
Jarome Iginla 2016,Jarome Iginla,2016,R,38.252,73,210,82.0,75.0,78.0,82,82,0.0289,0.1943,0.3974,0.123,0.0409,-0.145
Jarome Iginla 2017,Jarome Iginla,2017,R,39.254,73,210,75.0,78.0,82.0,82,80,0.1943,0.3974,0.123,0.0409,0.014,-0.17489999999999997
Shawn Thornton 2010,Shawn Thornton,2010,L,32.193,74,217,,,58.0,79,74,,,0.0083,0.0169,0.0025,-0.0101
Shawn Thornton 2011,Shawn Thornton,2011,L,33.192,74,217,,58.0,79.0,74,79,,0.0083,0.0169,0.0025,0.0342,0.024966666666666668
Shawn Thornton 2012,Shawn Thornton,2012,L,34.191,74,217,58.0,79.0,74.0,79,81,0.0083,0.0169,0.0025,0.0342,0.0206,0.005125000000000001
Shawn Thornton 2013,Shawn Thornton,2013,L,35.193,74,217,79.0,74.0,79.0,81,76,0.0169,0.0025,0.0342,0.0206,0.0222,0.0036500000000000005
Shawn Thornton 2014,Shawn Thornton,2014,L,36.193,74,217,74.0,79.0,81.0,76,64,0.0025,0.0342,0.0206,0.0222,,
Shawn Thornton 2015,Shawn Thornton,2015,L,37.192,74,217,79.0,81.0,76.0,64,46,0.0342,0.0206,0.0222,,0.0098,-0.015866666666666668
Shawn Thornton 2016,Shawn Thornton,2016,L,38.191,74,217,81.0,76.0,64.0,46,50,0.0206,0.0222,,0.0098,,
Shawn Thornton 2017,Shawn Thornton,2017,L,39.193,74,217,76.0,64.0,46.0,50,50,0.0222,,0.0098,,0.0023,-0.0137
Marian Hossa 2010,Marian Hossa,2010,R,30.72,73,207,,,72.0,74,57,,,2.497,1.1081,1.438,-0.36455000000000015
Marian Hossa 2011,Marian Hossa,2011,R,31.719,73,207,,72.0,74.0,57,65,,2.497,1.1081,1.438,1.7385,0.057466666666666555
Marian Hossa 2012,Marian Hossa,2012,R,32.718,73,207,72.0,74.0,57.0,65,81,2.497,1.1081,1.438,1.7385,1.7973,0.10189999999999988
Marian Hossa 2013,Marian Hossa,2013,R,33.72,73,207,74.0,57.0,65.0,81,68,1.1081,1.438,1.7385,1.7973,1.3938,-0.1266750000000001
Marian Hossa 2014,Marian Hossa,2014,R,34.72,73,207,57.0,65.0,81.0,68,72,1.438,1.7385,1.7973,1.3938,1.3382,-0.2536999999999998
Marian Hossa 2015,Marian Hossa,2015,R,35.719,73,207,65.0,81.0,68.0,72,82,1.7385,1.7973,1.3938,1.3382,1.5207,-0.0462499999999999
Marian Hossa 2016,Marian Hossa,2016,R,36.718,73,207,81.0,68.0,72.0,82,64,1.7973,1.3938,1.3382,1.5207,1.5599,0.04740000000000011
Marian Hossa 2017,Marian Hossa,2017,R,37.72,73,207,68.0,72.0,82.0,64,73,1.3938,1.3382,1.5207,1.5599,1.5523,0.09915000000000007
Mike Ribeiro 2010,Mike Ribeiro,2010,C,29.641,72,179,,,76.0,82,66,,,0.0294,0.9978,1.5384,1.0248
Mike Ribeiro 2011,Mike Ribeiro,2011,C,30.64,72,179,,76.0,82.0,66,82,,0.0294,0.9978,1.5384,0.8854,0.030200000000000005
Mike Ribeiro 2012,Mike Ribeiro,2012,C,31.639,72,179,76.0,82.0,66.0,82,74,0.0294,0.9978,1.5384,0.8854,0.9685,0.10575000000000001
Mike Ribeiro 2013,Mike Ribeiro,2013,C,32.642,72,179,82.0,66.0,82.0,74,82,0.9978,1.5384,0.8854,0.9685,0.1747,-0.9228250000000001
Mike Ribeiro 2014,Mike Ribeiro,2014,C,33.641,72,179,66.0,82.0,74.0,82,80,1.5384,0.8854,0.9685,0.1747,0.1708,-0.72095
Mike Ribeiro 2015,Mike Ribeiro,2015,C,34.64,72,179,82.0,74.0,82.0,80,82,0.8854,0.9685,0.1747,0.1708,0.0287,-0.52115
Mike Ribeiro 2016,Mike Ribeiro,2016,C,35.64,72,179,74.0,82.0,80.0,82,81,0.9685,0.1747,0.1708,0.0287,0.0397,-0.295975
Mike Ribeiro 2017,Mike Ribeiro,2017,C,36.642,72,179,82.0,80.0,82.0,81,46,0.1747,0.1708,0.0287,0.0397,0.0185,-0.084975
Chris Neil 2010,Chris Neil,2010,R,30.29,73,209,,,68.0,60,68,,,0.0382,0.0239,0.0167,-0.014350000000000002
Chris Neil 2011,Chris Neil,2011,R,31.289,73,209,,68.0,60.0,68,80,,0.0382,0.0239,0.0167,0.0052,-0.021066666666666668
Chris Neil 2012,Chris Neil,2012,R,32.288,73,209,68.0,60.0,68.0,80,72,0.0382,0.0239,0.0167,0.0052,0.01,-0.010999999999999998
Chris Neil 2013,Chris Neil,2013,R,33.29,73,209,60.0,68.0,80.0,72,82,0.0239,0.0167,0.0052,0.01,0.0222,0.00825
Chris Neil 2014,Chris Neil,2014,R,34.29,73,209,68.0,80.0,72.0,82,76,0.0167,0.0052,0.01,0.0222,0.0202,0.006674999999999999
Steve Ott 2010,Steve Ott,2010,C,27.119,72,193,,,73.0,64,73,,,2.3655,1.1328,1.3733,-0.37585
Steve Ott 2011,Steve Ott,2011,C,28.118,72,193,,73.0,64.0,73,82,,2.3655,1.1328,1.3733,2.0695,0.44563333333333355
Steve Ott 2012,Steve Ott,2012,C,29.118,72,193,73.0,64.0,73.0,82,74,2.3655,1.1328,1.3733,2.0695,1.7601,0.024824999999999875
Steve Ott 2013,Steve Ott,2013,C,30.12,72,193,64.0,73.0,82.0,74,82,1.1328,1.3733,2.0695,1.7601,1.9774,0.393475
Steve Ott 2014,Steve Ott,2014,C,31.119,72,193,73.0,82.0,74.0,82,82,1.3733,2.0695,1.7601,1.9774,2.1886,0.3935250000000001
Steve Ott 2015,Steve Ott,2015,C,32.119,72,193,82.0,74.0,82.0,82,78,2.0695,1.7601,1.9774,2.1886,1.4669,-0.532
Jay McClement 2010,Jay McClement,2010,C,26.585,73,205,,,81.0,82,82,,,2.4782,3.8472,3.7604,0.5977000000000001
Jay McClement 2011,Jay McClement,2011,C,27.585,73,205,,81.0,82.0,82,80,,2.4782,3.8472,3.7604,3.0119,-0.35003333333333364
Jay McClement 2012,Jay McClement,2012,C,28.584,73,205,81.0,82.0,82.0,80,80,2.4782,3.8472,3.7604,3.0119,3.1094,-0.16502499999999998
Jay McClement 2013,Jay McClement,2013,C,29.586,73,205,82.0,82.0,80.0,80,82,3.8472,3.7604,3.0119,3.1094,3.6663,0.23407500000000026
Jay McClement 2014,Jay McClement,2014,C,30.585,73,205,82.0,80.0,80.0,82,81,3.7604,3.0119,3.1094,3.6663,3.4321,0.04510000000000014
Jay McClement 2015,Jay McClement,2015,C,31.585,73,205,80.0,80.0,82.0,81,82,3.0119,3.1094,3.6663,3.4321,2.1957,-1.109225
Jay McClement 2016,Jay McClement,2016,C,32.584,73,205,80.0,82.0,81.0,82,77,3.1094,3.6663,3.4321,2.1957,1.9216,-1.1792750000000003
Jay McClement 2017,Jay McClement,2017,C,33.586,73,205,82.0,81.0,82.0,77,65,3.6663,3.4321,2.1957,1.9216,1.8621,-0.9418249999999999
Jordin Tootoo 2010,Jordin Tootoo,2010,R,26.662,69,195,,,63.0,72,51,,,0.0693,0.0375,0.0461,-0.007300000000000001
Jordin Tootoo 2011,Jordin Tootoo,2011,R,27.661,69,195,,63.0,72.0,51,54,,0.0693,0.0375,0.0461,,
Jordin Tootoo 2012,Jordin Tootoo,2012,R,28.661,69,195,63.0,72.0,51.0,54,77,0.0693,0.0375,0.0461,,0.0846,0.03363333333333333
Jordin Tootoo 2013,Jordin Tootoo,2013,R,29.663,69,195,72.0,51.0,54.0,77,71,0.0375,0.0461,,0.0846,,
Jordin Tootoo 2017,Jordin Tootoo,2017,R,33.663,69,195,71.0,11.0,68.0,66,50,,,0.0189,0.0245,,
PA Parenteau 2013,PA Parenteau,2013,R,29.526,72,200,,22.0,81.0,80,82,,0.1909,0.051,0.0208,0.0372,-0.05036666666666666
PA Parenteau 2014,PA Parenteau,2014,R,30.525,72,200,22.0,81.0,80.0,82,55,0.1909,0.051,0.0208,0.0372,0.0324,-0.042575
PA Parenteau 2015,PA Parenteau,2015,R,31.524,72,200,81.0,80.0,82.0,55,56,0.051,0.0208,0.0372,0.0324,0.0232,-0.012150000000000001
PA Parenteau 2016,PA Parenteau,2016,R,32.524,72,200,80.0,82.0,55.0,56,77,0.0208,0.0372,0.0324,0.0232,0.0193,-0.009099999999999997
PA Parenteau 2017,PA Parenteau,2017,R,33.526,72,200,82.0,55.0,56.0,77,67,0.0372,0.0324,0.0232,0.0193,0.044,0.015975
Vernon Fiddler 2010,Vernon Fiddler,2010,"C, L",29.397,71,205,,,79.0,78,76,,,2.4019,2.7269,3.1057,0.5413000000000001
Vernon Fiddler 2011,Vernon Fiddler,2011,"C, L",30.396,71,205,,79.0,78.0,76,71,,2.4019,2.7269,3.1057,2.8946,0.14976666666666683
Vernon Fiddler 2012,Vernon Fiddler,2012,"C, L",31.396,71,205,79.0,78.0,76.0,71,82,2.4019,2.7269,3.1057,2.8946,1.9982,-0.7840750000000003
Vernon Fiddler 2013,Vernon Fiddler,2013,"C, L",32.398,71,205,78.0,76.0,71.0,82,78,2.7269,3.1057,2.8946,1.9982,2.3859,-0.2954500000000002
Vernon Fiddler 2014,Vernon Fiddler,2014,"C, L",33.397,71,205,76.0,71.0,82.0,78,76,3.1057,2.8946,1.9982,2.3859,2.0061,-0.5899999999999999
Vernon Fiddler 2015,Vernon Fiddler,2015,"C, L",34.397,71,205,71.0,82.0,78.0,76,80,2.8946,1.9982,2.3859,2.0061,2.1304,-0.1908000000000003
Vernon Fiddler 2016,Vernon Fiddler,2016,"C, L",35.396,71,205,82.0,78.0,76.0,80,82,1.9982,2.3859,2.0061,2.1304,2.1726,0.0424500000000001
Vernon Fiddler 2017,Vernon Fiddler,2017,"C, L",36.398,71,205,78.0,76.0,80.0,82,59,2.3859,2.0061,2.1304,2.1726,1.791,-0.38275000000000015
Boyd Gordon 2013,Boyd Gordon,2013,C,28.954,72,200,63.0,36.0,60.0,75,82,3.6497,2.6537,2.2133,2.8847,2.8698,0.019449999999999967
Boyd Gordon 2014,Boyd Gordon,2014,C,29.953,72,200,36.0,60.0,75.0,82,74,2.6537,2.2133,2.8847,2.8698,2.7838,0.12842499999999957
Boyd Gordon 2015,Boyd Gordon,2015,C,30.952,72,200,60.0,75.0,82.0,74,68,2.2133,2.8847,2.8698,2.7838,2.3922,-0.2957000000000001
Boyd Gordon 2016,Boyd Gordon,2016,C,31.952,72,200,75.0,82.0,74.0,68,65,2.8847,2.8698,2.7838,2.3922,2.8238,0.09117499999999978
Jiri Hudler 2013,Jiri Hudler,2013,R,28.743,70,190,82.0,,73.0,81,71,0.0132,,,0.0165,0.254,0.23915
Jiri Hudler 2014,Jiri Hudler,2014,R,29.742,70,190,,73.0,81.0,71,75,,,0.0165,0.254,0.0853,-0.04995000000000001
Jiri Hudler 2015,Jiri Hudler,2015,R,30.741,70,190,73.0,81.0,71.0,75,78,,0.0165,0.254,0.0853,0.0455,-0.0731
Jiri Hudler 2016,Jiri Hudler,2016,R,31.741,70,190,81.0,71.0,75.0,78,72,0.0165,0.254,0.0853,0.0455,0.0211,-0.07922499999999999
Milan Michalek 2010,Milan Michalek,2010,L,24.817,74,225,,,79.0,77,66,,,0.5418,1.9654,2.0232,0.7696000000000001
Milan Michalek 2011,Milan Michalek,2011,L,25.816,74,225,,79.0,77.0,66,66,,0.5418,1.9654,2.0232,1.8722,0.36206666666666676
Milan Michalek 2012,Milan Michalek,2012,L,26.815,74,225,79.0,77.0,66.0,66,77,0.5418,1.9654,2.0232,1.8722,1.4968,-0.10385000000000022
Milan Michalek 2016,Milan Michalek,2016,L,30.815,74,225,77.0,39.0,82.0,66,45,1.4968,1.2884,1.8179,1.7205,0.9319,-0.649
Clarke MacArthur 2011,Clarke MacArthur,2011,L,25.487,72,192,,37.0,71.0,81,82,,0.3347,0.3923,0.2988,0.0148,-0.32713333333333333
Clarke MacArthur 2012,Clarke MacArthur,2012,L,26.487,72,192,37.0,71.0,81.0,82,73,0.3347,0.3923,0.2988,0.0148,0.005,-0.25515
Clarke MacArthur 2013,Clarke MacArthur,2013,L,27.489,72,192,71.0,81.0,82.0,73,68,0.3923,0.2988,0.0148,0.005,0.0608,-0.116925
Clarke MacArthur 2014,Clarke MacArthur,2014,L,28.488,72,192,81.0,82.0,73.0,68,79,0.2988,0.0148,0.005,0.0608,1.4627,1.3678499999999998
Clarke MacArthur 2015,Clarke MacArthur,2015,L,29.487,72,192,82.0,73.0,68.0,79,62,0.0148,0.005,0.0608,1.4627,0.3556,-0.030224999999999946
John Mitchell 2014,John Mitchell,2014,C,28.691,73,204,60.0,23.0,63.0,80,75,1.5086,0.9326,0.0439,1.2113,1.8202,0.8961
John Mitchell 2015,John Mitchell,2015,C,29.69,73,204,23.0,63.0,80.0,75,68,0.9326,0.0439,1.2113,1.8202,0.5843,-0.41769999999999996
John Mitchell 2016,John Mitchell,2016,C,30.689,73,204,63.0,80.0,75.0,68,71,0.0439,1.2113,1.8202,0.5843,1.9988,1.083875
John Mitchell 2017,John Mitchell,2017,C,31.691,73,204,80.0,75.0,68.0,71,65,1.2113,1.8202,0.5843,1.9988,0.6197,-0.78395
Drew Miller 2012,Drew Miller,2012,L,27.62,74,183,26.0,27.0,80.0,67,80,0.8974,1.5969,1.7723,2.2269,2.0263,0.402925
Drew Miller 2013,Drew Miller,2013,L,28.622,74,183,27.0,80.0,67.0,80,75,1.5969,1.7723,2.2269,2.0263,2.3212,0.4156000000000002
Drew Miller 2014,Drew Miller,2014,L,29.622,74,183,80.0,67.0,80.0,75,82,1.7723,2.2269,2.0263,2.3212,3.011,0.9243250000000001
Drew Miller 2015,Drew Miller,2015,L,30.621,74,183,67.0,80.0,75.0,82,82,2.2269,2.0263,2.3212,3.011,3.1376,0.74125
Lauri Korpikoski 2011,Lauri Korpikoski,2011,L,24.179,73,193,,,68.0,71,79,,,0.8157,1.8955,3.0367,1.6811000000000003
Lauri Korpikoski 2012,Lauri Korpikoski,2012,L,25.178,73,193,,68.0,71.0,79,82,,0.8157,1.8955,3.0367,2.613,0.6970333333333332
Lauri Korpikoski 2013,Lauri Korpikoski,2013,L,26.18,73,193,68.0,71.0,79.0,82,61,0.8157,1.8955,3.0367,2.613,2.2181,0.12787499999999996
Lauri Korpikoski 2014,Lauri Korpikoski,2014,L,27.179,73,193,71.0,79.0,82.0,61,64,1.8955,3.0367,2.613,2.2181,2.0362,-0.40462500000000023
Lauri Korpikoski 2015,Lauri Korpikoski,2015,L,28.179,73,193,79.0,82.0,61.0,64,69,3.0367,2.613,2.2181,2.0362,1.6795,-0.7965
Lauri Korpikoski 2016,Lauri Korpikoski,2016,L,29.178,73,193,82.0,61.0,64.0,69,71,2.613,2.2181,2.0362,1.6795,1.9915,-0.14520000000000022
Lauri Korpikoski 2017,Lauri Korpikoski,2017,L,30.18,73,193,61.0,64.0,69.0,71,69,2.2181,2.0362,1.6795,1.9915,1.3582,-0.6231249999999999
Bryan Bickell 2013,Bryan Bickell,2013,L,26.566,76,223,,16.0,78.0,71,82,,,0.0021,0.0026,,
Bryan Bickell 2014,Bryan Bickell,2014,L,27.565,76,223,16.0,78.0,71.0,82,59,,0.0021,0.0026,,,
