,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PP ATOI,Y2 PP ATOI,Y3 PP ATOI,Y4 PP ATOI,Y5 PP ATOI,Y5 dPP ATOI
Torey Krug 2017,Torey Krug,2017,D,25.474,69,194,1.0,79.0,78.0,81,81,3.2333,2.5399,2.6179,3.2955,3.266,0.34434999999999993
Torey Krug 2018,Torey Krug,2018,D,26.473,69,194,79.0,78.0,81.0,81,76,2.5399,2.6179,3.2955,3.266,3.4395,0.5096749999999997
Torey Krug 2019,Torey Krug,2019,D,27.472,69,194,78.0,81.0,81.0,76,64,2.6179,3.2955,3.266,3.4395,3.6964,0.5416750000000001
Torey Krug 2020,Torey Krug,2020,D,28.472,69,194,81.0,81.0,76.0,64,71,3.2955,3.266,3.4395,3.6964,3.8653,0.44094999999999995
Torey Krug 2021,Torey Krug,2021,D,29.474,69,194,81.0,76.0,64.0,71,74,3.266,3.4395,3.6964,3.8653,2.8261,-0.7406999999999999
Torey Krug 2022,Torey Krug,2022,D,30.473,69,194,76.0,64.0,71.0,74,64,3.4395,3.6964,3.8653,2.8261,2.8135,-0.6433249999999999
Torey Krug 2023,Torey Krug,2023,D,31.472,69,194,64.0,71.0,74.0,64,63,3.6964,3.8653,2.8261,2.8135,2.7714,-0.5289250000000001
Ryan Murray 2019,Ryan Murray,2019,D,25.011,73,206,12.0,82.0,60.0,44,56,0.7681,2.652,0.4611,0.275,0.6021,-0.43695000000000006
Morgan Rielly 2017,Morgan Rielly,2017,D,22.566,73,222,,73.0,81.0,82,76,,1.9368,2.4276,1.8278,0.9689,-1.0951666666666666
Morgan Rielly 2018,Morgan Rielly,2018,D,23.565,73,222,73.0,81.0,82.0,76,76,1.9368,2.4276,1.8278,0.9689,2.202,0.4117249999999999
Morgan Rielly 2019,Morgan Rielly,2019,D,24.565,73,222,81.0,82.0,76.0,76,82,2.4276,1.8278,0.9689,2.202,2.61,0.7534249999999998
Morgan Rielly 2020,Morgan Rielly,2020,D,25.564,73,222,82.0,76.0,76.0,82,55,1.8278,0.9689,2.202,2.61,2.3787,0.47652499999999987
Morgan Rielly 2021,Morgan Rielly,2021,D,26.566,73,222,76.0,76.0,82.0,55,80,0.9689,2.202,2.61,2.3787,2.9258,0.8859000000000004
Morgan Rielly 2022,Morgan Rielly,2022,D,27.565,73,222,76.0,82.0,55.0,80,82,2.202,2.61,2.3787,2.9258,2.9114,0.3822749999999999
Morgan Rielly 2023,Morgan Rielly,2023,D,28.565,73,222,82.0,55.0,80.0,82,65,2.61,2.3787,2.9258,2.9114,3.0177,0.31122499999999986
Hampus Lindholm 2017,Hampus Lindholm,2017,D,22.697,76,215,,78.0,78.0,80,66,,2.097,1.5964,2.0319,1.8475,-0.060933333333333284
Hampus Lindholm 2018,Hampus Lindholm,2018,D,23.697,76,215,78.0,78.0,80.0,66,69,2.097,1.5964,2.0319,1.8475,1.7565,-0.13670000000000004
Hampus Lindholm 2019,Hampus Lindholm,2019,D,24.696,76,215,78.0,80.0,66.0,69,76,1.5964,2.0319,1.8475,1.7565,1.227,-0.5810749999999998
Hampus Lindholm 2020,Hampus Lindholm,2020,D,25.695,76,215,80.0,66.0,69.0,76,64,2.0319,1.8475,1.7565,1.227,1.8058,0.09007500000000013
Matt Dumba 2018,Matt Dumba,2018,D,23.187,72,181,13.0,58.0,81.0,76,82,1.65,1.5897,2.1961,2.2757,2.3496,0.4217250000000001
Matt Dumba 2023,Matt Dumba,2023,D,28.187,72,181,32.0,81.0,74.0,57,79,2.7177,2.6691,1.9951,1.7474,0.1293,-2.153025
Brady Skjei 2020,Brady Skjei,2020,D,25.517,75,210,7.0,80.0,82.0,78,79,0.2833,1.3921,1.2051,0.2423,0.1535,-0.6272
Brady Skjei 2021,Brady Skjei,2021,D,26.52,75,210,80.0,82.0,78.0,79,76,1.3921,1.2051,0.2423,0.1535,0.0737,-0.67455
Brady Skjei 2022,Brady Skjei,2022,D,27.519,75,210,82.0,78.0,79.0,76,82,1.2051,0.2423,0.1535,0.0737,0.1317,-0.28695000000000004
Brady Skjei 2023,Brady Skjei,2023,D,28.518,75,210,78.0,79.0,76.0,82,81,0.2423,0.1535,0.0737,0.1317,0.9409,0.7906
Olli Maatta 2019,Olli Maatta,2019,D,24.11,74,207,20.0,67.0,55.0,82,60,1.3525,0.6883,0.1552,1.3378,0.8567,-0.02675000000000005
Olli Maatta 2020,Olli Maatta,2020,D,25.11,74,207,67.0,55.0,82.0,60,76,0.6883,0.1552,1.3378,0.8567,0.2421,-0.5174000000000001
Olli Maatta 2021,Olli Maatta,2021,D,26.112,74,207,55.0,82.0,60.0,76,60,0.1552,1.3378,0.8567,0.2421,0.1024,-0.54555
Olli Maatta 2022,Olli Maatta,2022,D,27.111,74,207,82.0,60.0,76.0,60,66,1.3378,0.8567,0.2421,0.1024,0.1235,-0.51125
Olli Maatta 2023,Olli Maatta,2023,D,28.11,74,207,60.0,76.0,60.0,66,78,0.8567,0.2421,0.1024,0.1235,0.0558,-0.275375
Mike Matheson 2021,Mike Matheson,2021,D,26.593,74,193,,81.0,75.0,69,64,,1.1179,0.7913,0.2475,0.9731,0.2542
Mike Matheson 2022,Mike Matheson,2022,D,27.593,74,193,81.0,75.0,69.0,64,74,1.1179,0.7913,0.2475,0.9731,0.7052,-0.07724999999999993
Mike Matheson 2023,Mike Matheson,2023,D,28.592,74,193,75.0,69.0,64.0,74,48,0.7913,0.2475,0.9731,0.7052,3.1753,2.496025
Cody Ceci 2017,Cody Ceci,2017,D,22.78,74,210,,49.0,81.0,75,79,,1.4384,1.014,0.5384,0.9289,-0.06803333333333339
Cody Ceci 2018,Cody Ceci,2018,D,23.779,74,210,49.0,81.0,75.0,79,82,1.4384,1.014,0.5384,0.9289,0.6374,-0.34252499999999997
Cody Ceci 2019,Cody Ceci,2019,D,24.778,74,210,81.0,75.0,79.0,82,74,1.014,0.5384,0.9289,0.6374,0.4716,-0.308075
Cody Ceci 2020,Cody Ceci,2020,D,25.778,74,210,75.0,79.0,82.0,74,66,0.5384,0.9289,0.6374,0.4716,0.0949,-0.549175
Cody Ceci 2021,Cody Ceci,2021,D,26.78,74,210,79.0,82.0,74.0,66,77,0.9289,0.6374,0.4716,0.0949,0.0714,-0.4618
Cody Ceci 2022,Cody Ceci,2022,D,27.779,74,210,82.0,74.0,66.0,77,78,0.6374,0.4716,0.0949,0.0714,0.0607,-0.25812500000000005
Cody Ceci 2023,Cody Ceci,2023,D,28.778,74,210,74.0,66.0,77.0,78,80,0.4716,0.0949,0.0714,0.0607,0.0806,-0.09405
Jacob Trouba 2017,Jacob Trouba,2017,D,22.596,75,203,,65.0,65.0,81,60,,1.9862,1.929,1.3033,1.6542,-0.08530000000000015
Jacob Trouba 2018,Jacob Trouba,2018,D,23.595,75,203,65.0,65.0,81.0,60,55,1.9862,1.929,1.3033,1.6542,1.4845,-0.23367500000000008
Jacob Trouba 2019,Jacob Trouba,2019,D,24.595,75,203,65.0,81.0,60.0,55,82,1.929,1.3033,1.6542,1.4845,2.0559,0.46314999999999995
Jacob Trouba 2020,Jacob Trouba,2020,D,25.594,75,203,81.0,60.0,55.0,82,82,1.3033,1.6542,1.4845,2.0559,1.7636,0.13912500000000017
Jacob Trouba 2021,Jacob Trouba,2021,D,26.596,75,203,60.0,55.0,82.0,82,55,1.6542,1.4845,2.0559,1.7636,1.4561,-0.28345
Jacob Trouba 2022,Jacob Trouba,2022,D,27.596,75,203,55.0,82.0,82.0,55,81,1.4845,2.0559,1.7636,1.4561,1.2148,-0.4752249999999998
Jacob Trouba 2023,Jacob Trouba,2023,D,28.595,75,203,82.0,82.0,55.0,81,82,2.0559,1.7636,1.4561,1.2148,1.1358,-0.4868000000000001
Matt Grzelcyk 2021,Matt Grzelcyk,2021,D,26.739,70,176,2.0,61.0,66.0,80,54,1.6667,1.1153,1.5646,1.5789,2.7311,1.2497250000000002
Matt Grzelcyk 2022,Matt Grzelcyk,2022,D,27.738,70,176,61.0,66.0,80.0,54,73,1.1153,1.5646,1.5789,2.7311,1.4176,-0.32987500000000014
Matt Grzelcyk 2023,Matt Grzelcyk,2023,D,28.737,70,176,66.0,80.0,54.0,73,75,1.5646,1.5789,2.7311,1.4176,0.4416,-1.38145
Colton Parayko 2019,Colton Parayko,2019,D,25.389,78,228,,79.0,81.0,82,80,,1.6515,1.7463,1.9366,1.3287,-0.44943333333333335
Colton Parayko 2020,Colton Parayko,2020,D,26.388,78,228,79.0,81.0,82.0,80,75,1.6515,1.7463,1.9366,1.3287,0.8362,-0.829575
Colton Parayko 2021,Colton Parayko,2021,D,27.39,78,228,81.0,82.0,80.0,75,46,1.7463,1.9366,1.3287,0.8362,0.4198,-1.0421500000000001
Colton Parayko 2022,Colton Parayko,2022,D,28.39,78,228,82.0,80.0,75.0,46,80,1.9366,1.3287,0.8362,0.4198,0.2877,-0.842625
Colton Parayko 2023,Colton Parayko,2023,D,29.389,78,228,80.0,75.0,46.0,80,79,1.3287,0.8362,0.4198,0.2877,0.6424,-0.07569999999999999
Esa Lindell 2020,Esa Lindell,2020,D,25.359,75,220,4.0,73.0,80.0,82,81,,1.0377,1.5927,1.1689,1.1203,-0.14613333333333323
Esa Lindell 2021,Esa Lindell,2021,D,26.361,75,220,73.0,80.0,82.0,81,82,1.0377,1.5927,1.1689,1.1203,1.1604,-0.0694999999999999
Esa Lindell 2022,Esa Lindell,2022,D,27.36,75,220,80.0,82.0,81.0,82,76,1.5927,1.1689,1.1203,1.1604,0.4531,-0.8074749999999999
Esa Lindell 2023,Esa Lindell,2023,D,28.359,75,220,82.0,81.0,82.0,76,82,1.1689,1.1203,1.1604,0.4531,0.0551,-0.920575
Shayne Gostisbehere 2019,Shayne Gostisbehere,2019,D,25.449,71,180,2.0,64.0,76.0,78,78,2.1667,4.006,3.8204,3.6088,3.4776,0.07712499999999967
Shayne Gostisbehere 2020,Shayne Gostisbehere,2020,D,26.448,71,180,64.0,76.0,78.0,78,49,4.006,3.8204,3.6088,3.4776,2.6294,-1.0988000000000002
Shayne Gostisbehere 2021,Shayne Gostisbehere,2021,D,27.45,71,180,76.0,78.0,78.0,49,60,3.8204,3.6088,3.4776,2.6294,2.7358,-0.64825
Shayne Gostisbehere 2022,Shayne Gostisbehere,2022,D,28.45,71,180,78.0,78.0,49.0,60,82,3.6088,3.4776,2.6294,2.7358,2.8772,-0.23569999999999958
Shayne Gostisbehere 2023,Shayne Gostisbehere,2023,D,29.449,71,180,78.0,49.0,60.0,82,75,3.4776,2.6294,2.7358,2.8772,2.7656,-0.16439999999999966
Adam Pelech 2020,Adam Pelech,2020,D,25.126,75,210,9.0,44.0,78.0,78,44,0.5259,0.0337,0.3182,0.144,0.0504,-0.20505
Adam Pelech 2021,Adam Pelech,2021,D,26.128,75,210,44.0,78.0,78.0,44,82,0.0337,0.3182,0.144,0.0504,0.1494,0.012825000000000003
Adam Pelech 2022,Adam Pelech,2022,D,27.127,75,210,78.0,78.0,44.0,82,78,0.3182,0.144,0.0504,0.1494,0.197,0.03150000000000003
Adam Pelech 2023,Adam Pelech,2023,D,28.127,75,210,78.0,44.0,82.0,78,61,0.144,0.0504,0.1494,0.197,0.1292,-0.005999999999999978
Damon Severson 2018,Damon Severson,2018,D,23.152,74,205,,51.0,72.0,80,76,,2.1199,1.7051,2.2677,1.6379,-0.393
Damon Severson 2019,Damon Severson,2019,D,24.151,74,205,51.0,72.0,80.0,76,82,2.1199,1.7051,2.2677,1.6379,2.4783,0.54565
Damon Severson 2020,Damon Severson,2020,D,25.151,74,205,72.0,80.0,76.0,82,81,1.7051,2.2677,1.6379,2.4783,2.0237,0.0014499999999997293
Damon Severson 2021,Damon Severson,2021,D,26.153,74,205,80.0,76.0,82.0,81,82,2.2677,1.6379,2.4783,2.0237,1.8196,-0.2823
Damon Severson 2022,Damon Severson,2022,D,27.152,74,205,76.0,82.0,81.0,82,80,1.6379,2.4783,2.0237,1.8196,2.3148,0.3249249999999999
Damon Severson 2023,Damon Severson,2023,D,28.151,74,205,82.0,81.0,82.0,80,81,2.4783,2.0237,1.8196,2.3148,1.3282,-0.8309
Jake McCabe 2019,Jake McCabe,2019,D,24.97,73,204,2.0,77.0,76.0,53,59,0.5167,0.1792,1.045,0.5748,0.0647,-0.514225
Jake McCabe 2020,Jake McCabe,2020,D,25.969,73,204,77.0,76.0,53.0,59,77,0.1792,1.045,0.5748,0.0647,0.047,-0.418925
Jaccob Slavin 2019,Jaccob Slavin,2019,D,24.42,75,207,,63.0,82.0,82,82,,0.8802,0.9299,0.5947,1.8213,1.0196999999999998
Jaccob Slavin 2020,Jaccob Slavin,2020,D,25.419,75,207,63.0,82.0,82.0,82,80,0.8802,0.9299,0.5947,1.8213,0.939,-0.11752499999999999
Jaccob Slavin 2021,Jaccob Slavin,2021,D,26.421,75,207,82.0,82.0,82.0,80,76,0.9299,0.5947,1.8213,0.939,0.1458,-0.9254249999999998
Jaccob Slavin 2022,Jaccob Slavin,2022,D,27.42,75,207,82.0,82.0,80.0,76,79,0.5947,1.8213,0.939,0.1458,1.3667,0.49150000000000005
Jaccob Slavin 2023,Jaccob Slavin,2023,D,28.42,75,207,82.0,80.0,76.0,79,76,1.8213,0.939,0.1458,1.3667,0.1469,-0.9213
Brett Kulak 2021,Brett Kulak,2021,D,26.736,73,197,21.0,71.0,57.0,66,67,0.2873,0.0507,0.0497,0.0619,0.0308,-0.0816
Brett Kulak 2022,Brett Kulak,2022,D,27.735,73,197,71.0,57.0,66.0,67,74,0.0507,0.0497,0.0619,0.0308,0.0694,0.021125000000000005
Brett Kulak 2023,Brett Kulak,2023,D,28.735,73,197,57.0,66.0,67.0,74,82,0.0497,0.0619,0.0308,0.0694,0.1419,0.08895
Erik Gustafsson 2022,Erik Gustafsson,2022,D,29.55,72,197,35.0,79.0,77.0,42,59,1.4171,3.0333,2.6975,2.3741,1.9147,-0.4658
Erik Gustafsson 2023,Erik Gustafsson,2023,D,30.55,72,197,79.0,77.0,42.0,59,70,3.0333,2.6975,2.3741,1.9147,2.2512,-0.25370000000000026
Matthew Benning 2020,Matthew Benning,2020,D,25.353,73,203,,62.0,73.0,70,50,,0.4183,0.8831,0.5686,0.0039,-0.6194333333333333
Matthew Benning 2021,Matthew Benning,2021,D,26.355,73,203,62.0,73.0,70.0,50,76,0.4183,0.8831,0.5686,0.0039,0.1035,-0.364975
Matthew Benning 2022,Matthew Benning,2022,D,27.355,73,203,73.0,70.0,50.0,76,65,0.8831,0.5686,0.0039,0.1035,0.0618,-0.32797499999999996
Matthew Benning 2023,Matthew Benning,2023,D,28.354,73,203,70.0,50.0,76.0,65,77,0.5686,0.0039,0.1035,0.0618,0.8214,0.63695
Ben Hutton 2019,Ben Hutton,2019,D,25.449,75,201,,75.0,71.0,61,69,,2.2793,2.0603,1.0107,1.8418,0.0583666666666669
Ben Hutton 2020,Ben Hutton,2020,D,26.448,75,201,75.0,71.0,61.0,69,76,2.2793,2.0603,1.0107,1.8418,0.1446,-1.653425
Ben Hutton 2021,Ben Hutton,2021,D,27.45,75,201,71.0,61.0,69.0,76,55,2.0603,1.0107,1.8418,0.1446,0.0491,-1.21525
Ben Hutton 2022,Ben Hutton,2022,D,28.45,75,201,61.0,69.0,76.0,55,58,1.0107,1.8418,0.1446,0.0491,0.0261,-0.73545
Kurtis MacDermid 2023,Kurtis MacDermid,2023,D,28.521,77,233,11.0,53.0,41.0,58,44,0.0485,0.0074,0.0429,0.0126,0.0019,-0.02595
Nate Schmidt 2019,Nate Schmidt,2019,D,27.212,72,195,39.0,72.0,60.0,76,61,0.0085,0.0676,0.1669,1.7691,1.8279,1.324875
Nate Schmidt 2020,Nate Schmidt,2020,D,28.212,72,195,72.0,60.0,76.0,61,69,0.0676,0.1669,1.7691,1.8279,1.0636,0.10572500000000007
Nate Schmidt 2021,Nate Schmidt,2021,D,29.214,72,195,60.0,76.0,61.0,69,79,0.1669,1.7691,1.8279,1.0636,1.0688,-0.13807499999999995
Nate Schmidt 2022,Nate Schmidt,2022,D,30.213,72,195,76.0,61.0,69.0,79,77,1.7691,1.8279,1.0636,1.0688,1.6656,0.23324999999999996
Nate Schmidt 2023,Nate Schmidt,2023,D,31.212,72,195,61.0,69.0,79.0,77,71,1.8279,1.0636,1.0688,1.6656,1.6488,0.24232500000000012
MacKenzie Weegar 2021,MacKenzie Weegar,2021,D,26.733,72,206,3.0,60.0,64.0,53,79,1.9167,0.3825,0.2742,0.2622,0.4386,-0.2703
MacKenzie Weegar 2022,MacKenzie Weegar,2022,D,27.732,72,206,60.0,64.0,53.0,79,80,0.3825,0.2742,0.2622,0.4386,0.6706,0.331225
MacKenzie Weegar 2023,MacKenzie Weegar,2023,D,28.732,72,206,64.0,53.0,79.0,80,81,0.2742,0.2622,0.4386,0.6706,0.9619,0.5505
Carson Soucy 2023,Carson Soucy,2023,D,28.181,77,208,,64.0,73.0,64,78,,0.0458,0.0837,0.7201,0.1974,-0.08580000000000002
Ryan Graves 2023,Ryan Graves,2023,D,27.366,77,220,26.0,81.0,79.0,75,78,0.0019,0.0809,0.0552,0.0629,0.0556,0.005374999999999998
Shea Theodore 2021,Shea Theodore,2021,D,25.164,74,197,34.0,61.0,79.0,83,77,2.175,2.5525,2.4063,3.1221,3.0786,0.5146249999999997
Shea Theodore 2022,Shea Theodore,2022,D,26.164,74,197,61.0,79.0,83.0,77,78,2.5525,2.4063,3.1221,3.0786,2.4671,-0.32277500000000003
Shea Theodore 2023,Shea Theodore,2023,D,27.163,74,197,79.0,83.0,77.0,78,55,2.4063,3.1221,3.0786,2.4671,2.3167,-0.4518249999999999
Robert Hagg 2021,Robert Hagg,2021,D,25.646,74,210,1.0,70.0,82.0,57,49,,0.0793,0.0461,0.0701,0.0632,-0.0019666666666666582
Robert Hagg 2022,Robert Hagg,2022,D,26.645,74,210,70.0,82.0,57.0,49,64,0.0793,0.0461,0.0701,0.0632,0.0417,-0.022974999999999995
Brett Pesce 2019,Brett Pesce,2019,D,23.877,75,206,,69.0,82.0,65,73,,0.9655,0.6191,0.2915,0.1498,-0.47556666666666664
Brett Pesce 2020,Brett Pesce,2020,D,24.877,75,206,69.0,82.0,65.0,73,71,0.9655,0.6191,0.2915,0.1498,0.3123,-0.194175
Brett Pesce 2021,Brett Pesce,2021,D,25.879,75,206,82.0,65.0,73.0,71,80,0.6191,0.2915,0.1498,0.3123,0.8603,0.517125
Brett Pesce 2022,Brett Pesce,2022,D,26.878,75,206,65.0,73.0,71.0,80,70,0.2915,0.1498,0.3123,0.8603,0.4562,0.05272500000000002
Brett Pesce 2023,Brett Pesce,2023,D,27.878,75,206,73.0,71.0,80.0,70,82,0.1498,0.3123,0.8603,0.4562,1.0843,0.63965
Seth Jones 2017,Seth Jones,2017,D,21.996,76,213,,77.0,82.0,81,75,,1.9931,2.189,2.5444,1.6716,-0.5705666666666669
Seth Jones 2018,Seth Jones,2018,D,22.996,76,213,77.0,82.0,81.0,75,78,1.9931,2.189,2.5444,1.6716,2.7171,0.617575
Seth Jones 2019,Seth Jones,2019,D,23.995,76,213,82.0,81.0,75.0,78,75,2.189,2.5444,1.6716,2.7171,2.3398,0.05927499999999997
Seth Jones 2020,Seth Jones,2020,D,24.995,76,213,81.0,75.0,78.0,75,66,2.5444,1.6716,2.7171,2.3398,2.5274,0.2091750000000001
Seth Jones 2021,Seth Jones,2021,D,25.997,76,213,75.0,78.0,75.0,66,82,1.6716,2.7171,2.3398,2.5274,2.0301,-0.2838750000000001
Seth Jones 2022,Seth Jones,2022,D,26.996,76,213,78.0,75.0,66.0,82,78,2.7171,2.3398,2.5274,2.0301,3.3835,0.9799000000000002
Seth Jones 2023,Seth Jones,2023,D,27.995,76,213,75.0,66.0,82.0,78,72,2.3398,2.5274,2.0301,3.3835,3.2653,0.6951
Darnell Nurse 2019,Darnell Nurse,2019,D,23.656,76,221,2.0,69.0,44.0,82,82,0.2083,0.2227,0.097,0.4925,1.8447,1.589575
Darnell Nurse 2020,Darnell Nurse,2020,D,24.655,76,221,69.0,44.0,82.0,82,83,0.2227,0.097,0.4925,1.8447,1.0735,0.40927499999999994
Darnell Nurse 2021,Darnell Nurse,2021,D,25.657,76,221,44.0,82.0,82.0,83,82,0.097,0.4925,1.8447,1.0735,1.3777,0.500775
Darnell Nurse 2022,Darnell Nurse,2022,D,26.656,76,221,82.0,82.0,83.0,82,71,0.4925,1.8447,1.0735,1.3777,1.1617,-0.0354000000000001
Darnell Nurse 2023,Darnell Nurse,2023,D,27.656,76,221,82.0,83.0,82.0,71,82,1.8447,1.0735,1.3777,1.1617,0.9285,-0.43589999999999984
Rasmus Ristolainen 2018,Rasmus Ristolainen,2018,D,22.93,76,221,34.0,78.0,82.0,79,73,1.6191,2.0051,3.1494,3.1802,3.6854,1.1969499999999997
Rasmus Ristolainen 2019,Rasmus Ristolainen,2019,D,23.929,76,221,78.0,82.0,79.0,73,78,2.0051,3.1494,3.1802,3.6854,2.9955,-0.009525000000000006
Rasmus Ristolainen 2020,Rasmus Ristolainen,2020,D,24.929,76,221,82.0,79.0,73.0,78,81,3.1494,3.1802,3.6854,2.9955,2.322,-0.930625
Rasmus Ristolainen 2021,Rasmus Ristolainen,2021,D,25.931,76,221,79.0,73.0,78.0,81,71,3.1802,3.6854,2.9955,2.322,1.7888,-1.256975
Rasmus Ristolainen 2022,Rasmus Ristolainen,2022,D,26.93,76,221,73.0,78.0,81.0,71,66,3.6854,2.9955,2.322,1.7888,0.6846,-2.013325
Rasmus Ristolainen 2023,Rasmus Ristolainen,2023,D,27.93,76,221,78.0,81.0,71.0,66,74,2.9955,2.322,1.7888,0.6846,0.7743,-1.173425
Josh Morrissey 2020,Josh Morrissey,2020,D,24.513,72,185,1.0,82.0,81.0,59,76,0.15,0.6069,0.3302,1.7525,1.7508,1.0409
Josh Morrissey 2021,Josh Morrissey,2021,D,25.515,72,185,82.0,81.0,59.0,76,82,0.6069,0.3302,1.7525,1.7508,2.8997,1.7896000000000003
Josh Morrissey 2022,Josh Morrissey,2022,D,26.514,72,185,81.0,59.0,76.0,82,79,0.3302,1.7525,1.7508,2.8997,2.542,0.8586999999999998
Josh Morrissey 2023,Josh Morrissey,2023,D,27.513,72,185,59.0,76.0,82.0,79,78,1.7525,1.7508,2.8997,2.542,3.7068,1.4705499999999998
Ryan Pulock 2021,Ryan Pulock,2021,D,25.988,74,216,1.0,68.0,82.0,80,82,1.0333,1.6691,1.9075,1.7934,1.9083,0.30747500000000016
Ryan Pulock 2022,Ryan Pulock,2022,D,26.988,74,216,68.0,82.0,80.0,82,56,1.6691,1.9075,1.7934,1.9083,1.4167,-0.40287499999999987
Ryan Pulock 2023,Ryan Pulock,2023,D,27.987,74,216,82.0,80.0,82.0,56,82,1.9075,1.7934,1.9083,1.4167,1.0427,-0.713775
Nikita Zadorov 2020,Nikita Zadorov,2020,D,24.461,78,248,22.0,56.0,77.0,70,75,0.453,0.6688,0.1524,0.076,0.099,-0.23855
Nikita Zadorov 2021,Nikita Zadorov,2021,D,25.463,78,248,56.0,77.0,70.0,75,79,0.6688,0.1524,0.076,0.099,0.0731,-0.17595
Nikita Zadorov 2022,Nikita Zadorov,2022,D,26.462,78,248,77.0,70.0,75.0,79,74,0.1524,0.076,0.099,0.0731,0.1892,0.089075
Nikita Zadorov 2023,Nikita Zadorov,2023,D,27.461,78,248,70.0,75.0,79.0,74,82,0.076,0.099,0.0731,0.1892,0.1967,0.08737500000000001
Trevor van Riemsdyk 2019,Trevor van Riemsdyk,2019,D,27.19,75,191,18.0,82.0,58.0,79,78,0.163,0.5778,0.5486,0.1937,0.0821,-0.28867499999999996
Trevor van Riemsdyk 2020,Trevor van Riemsdyk,2020,D,28.19,75,191,82.0,58.0,79.0,78,57,0.5778,0.5486,0.1937,0.0821,0.0718,-0.27874999999999994
Jordan Oesterle 2021,Jordan Oesterle,2021,D,28.269,72,187,2.0,55.0,71.0,68,62,0.3,1.0703,1.7822,1.0282,1.5248,0.47962499999999997
Jordan Oesterle 2022,Jordan Oesterle,2022,D,29.268,72,187,55.0,71.0,68.0,62,45,1.0703,1.7822,1.0282,1.5248,0.3048,-1.046575
Jordan Oesterle 2023,Jordan Oesterle,2023,D,30.268,72,187,71.0,68.0,62.0,45,52,1.7822,1.0282,1.5248,0.3048,0.0417,-1.1182999999999998
Aaron Ekblad 2018,Aaron Ekblad,2018,D,21.649,76,215,,81.0,78.0,68,82,,2.7969,2.8402,2.801,2.1398,-0.6728999999999998
Aaron Ekblad 2019,Aaron Ekblad,2019,D,22.648,76,215,81.0,78.0,68.0,82,82,2.7969,2.8402,2.801,2.1398,1.6927,-0.9517749999999998
Aaron Ekblad 2020,Aaron Ekblad,2020,D,23.647,76,215,78.0,68.0,82.0,82,79,2.8402,2.801,2.1398,1.6927,1.4746,-0.8938250000000003
Aaron Ekblad 2021,Aaron Ekblad,2021,D,24.65,76,215,68.0,82.0,82.0,79,51,2.801,2.1398,1.6927,1.4746,3.8643,1.837275
Aaron Ekblad 2022,Aaron Ekblad,2022,D,25.649,76,215,82.0,82.0,79.0,51,61,2.1398,1.6927,1.4746,3.8643,3.5167,1.22385
Aaron Ekblad 2023,Aaron Ekblad,2023,D,26.648,76,215,82.0,79.0,51.0,61,71,1.6927,1.4746,3.8643,3.5167,3.2901,0.6530249999999995
Travis Sanheim 2021,Travis Sanheim,2021,D,24.51,75,181,,49.0,82.0,81,80,,0.3194,1.0315,0.9089,0.5852,-0.1680666666666667
Travis Sanheim 2022,Travis Sanheim,2022,D,25.509,75,181,49.0,82.0,81.0,80,80,0.3194,1.0315,0.9089,0.5852,0.6846,-0.026650000000000063
Travis Sanheim 2023,Travis Sanheim,2023,D,26.509,75,181,82.0,81.0,80.0,80,81,1.0315,0.9089,0.5852,0.6846,0.5519,-0.25065000000000015
Marcus Pettersson 2022,Marcus Pettersson,2022,D,25.4,75,177,22.0,84.0,81.0,68,72,0.7561,0.8653,0.8906,0.2748,0.2956,-0.4011
Marcus Pettersson 2023,Marcus Pettersson,2023,D,26.399,75,177,84.0,81.0,68.0,72,68,0.8653,0.8906,0.2748,0.2956,0.1679,-0.41367499999999996
Brandon Montour 2021,Brandon Montour,2021,D,26.476,72,194,27.0,80.0,82.0,63,73,1.8864,2.2429,1.8303,0.6414,0.5293,-1.1209500000000001
Brandon Montour 2022,Brandon Montour,2022,D,27.475,72,194,80.0,82.0,63.0,73,81,2.2429,1.8303,0.6414,0.5293,1.385,0.07402500000000001
Brandon Montour 2023,Brandon Montour,2023,D,28.474,72,194,82.0,63.0,73.0,81,80,1.8303,0.6414,0.5293,1.385,4.244,3.1475
Devon Toews 2022,Devon Toews,2022,D,27.609,73,191,,48.0,80.0,77,66,,1.8031,2.2706,1.7226,1.7199,-0.21219999999999994
Devon Toews 2023,Devon Toews,2023,D,28.609,73,191,48.0,80.0,77.0,66,80,1.8031,2.2706,1.7226,1.7199,2.0304,0.15135000000000032
Noah Hanifin 2019,Noah Hanifin,2019,D,21.682,75,207,,79.0,81.0,79,80,,2.3846,2.0325,1.8065,1.1333,-0.9412333333333331
Noah Hanifin 2020,Noah Hanifin,2020,D,22.681,75,207,79.0,81.0,79.0,80,82,2.3846,2.0325,1.8065,1.1333,1.3274,-0.511825
Noah Hanifin 2021,Noah Hanifin,2021,D,23.683,75,207,81.0,79.0,80.0,82,68,2.0325,1.8065,1.1333,1.3274,0.7709,-0.8040249999999999
Noah Hanifin 2022,Noah Hanifin,2022,D,24.682,75,207,79.0,80.0,82.0,68,81,1.8065,1.1333,1.3274,0.7709,1.8416,0.5820749999999999
Noah Hanifin 2023,Noah Hanifin,2023,D,25.682,75,207,80.0,82.0,68.0,81,81,1.1333,1.3274,0.7709,1.8416,2.0543,0.786
