,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PP ATOI,Y2 PP ATOI,Y3 PP ATOI,Y4 PP ATOI,Y5 PP ATOI,Y5 dPP ATOI
T.J. Oshie 2020,T.J. Oshie,2020,R,32.773,72,187,80.0,68.0,74.0,69,81,3.034,2.9007,3.3671,3.3597,3.5684,0.40302499999999997
T.J. Oshie 2021,T.J. Oshie,2021,R,33.775,72,187,68.0,74.0,69.0,81,77,2.9007,3.3671,3.3597,3.5684,3.0358,-0.26317499999999994
T.J. Oshie 2022,T.J. Oshie,2022,R,34.774,72,187,74.0,69.0,81.0,77,44,3.3671,3.3597,3.5684,3.0358,3.4826,0.14985000000000026
T.J. Oshie 2023,T.J. Oshie,2023,R,35.774,72,187,69.0,81.0,77.0,44,58,3.3597,3.5684,3.0358,3.4826,3.1491,-0.2125250000000003
Andrew Cogliano 2011,Andrew Cogliano,2011,C,23.3,70,179,,82.0,82.0,82,82,,2.049,1.9833,0.9055,0.9341,-0.7118333333333332
Andrew Cogliano 2012,Andrew Cogliano,2012,C,24.299,70,179,82.0,82.0,82.0,82,82,2.049,1.9833,0.9055,0.9341,0.561,-0.906975
Andrew Cogliano 2013,Andrew Cogliano,2013,C,25.301,70,179,82.0,82.0,82.0,82,82,1.9833,0.9055,0.9341,0.561,0.1642,-0.9317750000000001
Andrew Cogliano 2014,Andrew Cogliano,2014,C,26.301,70,179,82.0,82.0,82.0,82,82,0.9055,0.9341,0.561,0.1642,0.2276,-0.41359999999999997
Andrew Cogliano 2015,Andrew Cogliano,2015,C,27.3,70,179,82.0,82.0,82.0,82,82,0.9341,0.561,0.1642,0.2276,0.0746,-0.397125
Andrew Cogliano 2016,Andrew Cogliano,2016,C,28.299,70,179,82.0,82.0,82.0,82,82,0.561,0.1642,0.2276,0.0746,0.0663,-0.19055000000000002
Andrew Cogliano 2017,Andrew Cogliano,2017,C,29.301,70,179,82.0,82.0,82.0,82,82,0.1642,0.2276,0.0746,0.0663,0.0752,-0.057974999999999985
Andrew Cogliano 2018,Andrew Cogliano,2018,C,30.301,70,179,82.0,82.0,82.0,82,80,0.2276,0.0746,0.0663,0.0752,0.1081,-0.002824999999999994
Andrew Cogliano 2019,Andrew Cogliano,2019,C,31.3,70,179,82.0,82.0,82.0,80,78,0.0746,0.0663,0.0752,0.1081,0.0645,-0.016549999999999995
Andrew Cogliano 2020,Andrew Cogliano,2020,C,32.299,70,179,82.0,82.0,80.0,78,80,0.0663,0.0752,0.1081,0.0645,0.1088,0.030274999999999996
Andrew Cogliano 2021,Andrew Cogliano,2021,C,33.301,70,179,82.0,80.0,78.0,80,79,0.0752,0.1081,0.0645,0.1088,0.1262,0.03705
Andrew Cogliano 2022,Andrew Cogliano,2022,C,34.301,70,179,80.0,78.0,80.0,79,74,0.1081,0.0645,0.1088,0.1262,0.0926,-0.009300000000000003
Andrew Cogliano 2023,Andrew Cogliano,2023,C,35.3,70,179,78.0,80.0,79.0,74,79,0.0645,0.1088,0.1262,0.0926,0.0175,-0.080525
Darren Helm 2017,Darren Helm,2017,C,29.696,72,192,1.0,42.0,75.0,77,50,,0.6746,1.4402,0.721,0.834,-0.11126666666666662
Darren Helm 2018,Darren Helm,2018,C,30.695,72,192,42.0,75.0,77.0,50,75,0.6746,1.4402,0.721,0.834,0.1278,-0.78965
Darren Helm 2019,Darren Helm,2019,C,31.694,72,192,75.0,77.0,50.0,75,61,1.4402,0.721,0.834,0.1278,0.0527,-0.72805
Darren Helm 2020,Darren Helm,2020,C,32.694,72,192,77.0,50.0,75.0,61,80,0.721,0.834,0.1278,0.0527,0.0799,-0.35397500000000004
Darren Helm 2021,Darren Helm,2021,C,33.696,72,192,50.0,75.0,61.0,80,68,0.834,0.1278,0.0527,0.0799,0.1124,-0.1612
Darren Helm 2022,Darren Helm,2022,C,34.695,72,192,75.0,61.0,80.0,68,68,0.1278,0.0527,0.0799,0.1124,0.0488,-0.0444
Ryan Reaves 2015,Ryan Reaves,2015,R,27.697,74,225,28.0,60.0,73.0,63,81,0.1024,0.0319,0.0271,0.0159,0.0385,-0.005825000000000004
Ryan Reaves 2016,Ryan Reaves,2016,R,28.696,74,225,60.0,73.0,63.0,81,64,0.0319,0.0271,0.0159,0.0385,0.0242,-0.004150000000000001
Ryan Reaves 2017,Ryan Reaves,2017,R,29.698,74,225,73.0,63.0,81.0,64,80,0.0271,0.0159,0.0385,0.0242,0.0227,-0.003724999999999999
Ryan Reaves 2018,Ryan Reaves,2018,R,30.698,74,225,63.0,81.0,64.0,80,79,0.0159,0.0385,0.0242,0.0227,0.0534,0.028075000000000003
Ryan Reaves 2019,Ryan Reaves,2019,R,31.697,74,225,81.0,64.0,80.0,79,80,0.0385,0.0242,0.0227,0.0534,0.7267,0.6920000000000001
Ryan Reaves 2020,Ryan Reaves,2020,R,32.696,74,225,64.0,80.0,79.0,80,83,0.0242,0.0227,0.0534,0.7267,0.2434,0.03664999999999999
Ryan Reaves 2021,Ryan Reaves,2021,R,33.698,74,225,80.0,79.0,80.0,83,54,0.0227,0.0534,0.7267,0.2434,0.0279,-0.23365
Ryan Reaves 2022,Ryan Reaves,2022,R,34.698,74,225,79.0,80.0,83.0,54,69,0.0534,0.7267,0.2434,0.0279,0.0836,-0.17925000000000002
Ryan Reaves 2023,Ryan Reaves,2023,R,35.697,74,225,80.0,83.0,54.0,69,73,0.7267,0.2434,0.0279,0.0836,0.0354,-0.23500000000000004
Patric Hornqvist 2013,Patric Hornqvist,2013,R,25.75,71,189,28.0,80.0,79.0,76,41,0.9262,2.8358,2.7673,2.5586,2.8083,0.5363250000000002
Patric Hornqvist 2014,Patric Hornqvist,2014,R,26.75,71,189,80.0,79.0,76.0,41,76,2.8358,2.7673,2.5586,2.8083,2.9202,0.17769999999999975
Patric Hornqvist 2015,Patric Hornqvist,2015,R,27.749,71,189,79.0,76.0,41.0,76,64,2.7673,2.5586,2.8083,2.9202,3.326,0.5623999999999998
Patric Hornqvist 2016,Patric Hornqvist,2016,R,28.748,71,189,76.0,41.0,76.0,64,82,2.5586,2.8083,2.9202,3.326,3.0427,0.13942500000000013
Patric Hornqvist 2017,Patric Hornqvist,2017,R,29.75,71,189,41.0,76.0,64.0,82,70,2.8083,2.9202,3.326,3.0427,3.0198,-0.0045000000000001705
Patric Hornqvist 2018,Patric Hornqvist,2018,R,30.75,71,189,76.0,64.0,82.0,70,70,2.9202,3.326,3.0427,3.0198,3.5095,0.43232500000000007
Patric Hornqvist 2019,Patric Hornqvist,2019,R,31.749,71,189,64.0,82.0,70.0,70,69,3.326,3.0427,3.0198,3.5095,2.7403,-0.48419999999999996
Patric Hornqvist 2020,Patric Hornqvist,2020,R,32.748,71,189,82.0,70.0,70.0,69,61,3.0427,3.0198,3.5095,2.7403,3.2619,0.18382499999999968
Patric Hornqvist 2021,Patric Hornqvist,2021,R,33.75,71,189,70.0,70.0,69.0,61,64,3.0198,3.5095,2.7403,3.2619,4.0742,0.9413250000000004
Patric Hornqvist 2022,Patric Hornqvist,2022,R,34.75,71,189,70.0,69.0,61.0,64,65,3.5095,2.7403,3.2619,4.0742,2.1128,-1.2836750000000001
Brad Marchand 2014,Brad Marchand,2014,L,25.392,69,176,20.0,77.0,76.0,76,82,0.2033,0.5556,2.1614,1.7407,0.5248,-0.6404499999999999
Brad Marchand 2015,Brad Marchand,2015,L,26.391,69,176,77.0,76.0,76.0,82,77,0.5556,2.1614,1.7407,0.5248,0.9903,-0.255325
Brad Marchand 2016,Brad Marchand,2016,L,27.39,69,176,76.0,76.0,82.0,77,77,2.1614,1.7407,0.5248,0.9903,1.4781,0.12379999999999991
Brad Marchand 2017,Brad Marchand,2017,L,28.392,69,176,76.0,82.0,77.0,77,80,1.7407,0.5248,0.9903,1.4781,2.6717,1.488225
Brad Marchand 2018,Brad Marchand,2018,L,29.392,69,176,82.0,77.0,77.0,80,68,0.5248,0.9903,1.4781,2.6717,3.0978,1.6815749999999998
Brad Marchand 2019,Brad Marchand,2019,L,30.391,69,176,77.0,77.0,80.0,68,79,0.9903,1.4781,2.6717,3.0978,3.1576,1.098125
Brad Marchand 2020,Brad Marchand,2020,L,31.39,69,176,77.0,80.0,68.0,79,82,1.4781,2.6717,3.0978,3.1576,3.701,1.0997
Brad Marchand 2021,Brad Marchand,2021,L,32.392,69,176,80.0,68.0,79.0,82,77,2.6717,3.0978,3.1576,3.701,3.2142,0.057174999999999976
Brad Marchand 2022,Brad Marchand,2022,L,33.392,69,176,68.0,79.0,82.0,77,70,3.0978,3.1576,3.701,3.2142,3.4164,0.1237499999999998
Brad Marchand 2023,Brad Marchand,2023,L,34.391,69,176,79.0,82.0,77.0,70,73,3.1576,3.701,3.2142,3.4164,3.4205,0.04820000000000002
Nick Foligno 2011,Nick Foligno,2011,L,22.919,72,210,,45.0,81.0,61,82,,0.407,2.3123,1.6954,1.7569,0.2853333333333332
Nick Foligno 2012,Nick Foligno,2012,L,23.919,72,210,45.0,81.0,61.0,82,82,0.407,2.3123,1.6954,1.7569,1.3256,-0.21730000000000005
Nick Foligno 2013,Nick Foligno,2013,L,24.921,72,210,81.0,61.0,82.0,82,76,2.3123,1.6954,1.7569,1.3256,1.9822,0.20965000000000011
Nick Foligno 2014,Nick Foligno,2014,L,25.92,72,210,61.0,82.0,82.0,76,70,1.6954,1.7569,1.3256,1.9822,1.7395,0.04947500000000016
Nick Foligno 2015,Nick Foligno,2015,L,26.919,72,210,82.0,82.0,76.0,70,79,1.7569,1.3256,1.9822,1.7395,2.5179,0.8168500000000001
Nick Foligno 2016,Nick Foligno,2016,L,27.919,72,210,82.0,76.0,70.0,79,72,1.3256,1.9822,1.7395,2.5179,2.0757,0.1843999999999999
Nick Foligno 2017,Nick Foligno,2017,L,28.921,72,210,76.0,70.0,79.0,72,79,1.9822,1.7395,2.5179,2.0757,2.6873,0.6084749999999999
Nick Foligno 2018,Nick Foligno,2018,L,29.92,72,210,70.0,79.0,72.0,79,72,1.7395,2.5179,2.0757,2.6873,2.4056,0.15050000000000008
Nick Foligno 2019,Nick Foligno,2019,L,30.919,72,210,79.0,72.0,79.0,72,73,2.5179,2.0757,2.6873,2.4056,2.4509,0.029274999999999718
Nick Foligno 2020,Nick Foligno,2020,L,31.919,72,210,72.0,79.0,72.0,73,79,2.0757,2.6873,2.4056,2.4509,1.894,-0.5108750000000002
Nick Foligno 2021,Nick Foligno,2021,L,32.921,72,210,79.0,72.0,73.0,79,71,2.6873,2.4056,2.4509,1.894,1.9296,-0.42984999999999984
Nick Foligno 2022,Nick Foligno,2022,L,33.92,72,210,72.0,73.0,79.0,71,64,2.4056,2.4509,1.894,1.9296,1.1031,-1.066925
Nick Foligno 2023,Nick Foligno,2023,L,34.92,72,210,73.0,79.0,71.0,64,60,2.4509,1.894,1.9296,1.1031,1.3994,-0.44499999999999984
Kyle Okposo 2015,Kyle Okposo,2015,R,26.459,72,218,38.0,79.0,82.0,71,60,2.5303,1.6787,1.5569,3.9704,3.7739,1.3398249999999998
Kyle Okposo 2016,Kyle Okposo,2016,R,27.459,72,218,79.0,82.0,71.0,60,79,1.6787,1.5569,3.9704,3.7739,2.9785,0.23352499999999976
Kyle Okposo 2017,Kyle Okposo,2017,R,28.461,72,218,82.0,71.0,60.0,79,65,1.5569,3.9704,3.7739,2.9785,3.1931,0.12317499999999981
Kyle Okposo 2018,Kyle Okposo,2018,R,29.46,72,218,71.0,60.0,79.0,65,76,3.9704,3.7739,2.9785,3.1931,3.4158,-0.0631750000000002
Kyle Okposo 2019,Kyle Okposo,2019,R,30.459,72,218,60.0,79.0,65.0,76,78,3.7739,2.9785,3.1931,3.4158,1.8904,-1.449925
Kyle Okposo 2020,Kyle Okposo,2020,R,31.459,72,218,79.0,65.0,76.0,78,61,2.9785,3.1931,3.4158,1.8904,0.6929,-2.17655
Kyle Okposo 2021,Kyle Okposo,2021,R,32.461,72,218,65.0,76.0,78.0,61,51,3.1931,3.4158,1.8904,0.6929,0.5748,-1.72325
Kyle Okposo 2022,Kyle Okposo,2022,R,33.46,72,218,76.0,78.0,61.0,51,74,3.4158,1.8904,0.6929,0.5748,1.7703,0.12682499999999997
Kyle Okposo 2023,Kyle Okposo,2023,R,34.46,72,218,78.0,61.0,51.0,74,75,1.8904,0.6929,0.5748,1.7703,0.8467,-0.38539999999999996
Trevor Lewis 2014,Trevor Lewis,2014,C,26.73,73,201,5.0,72.0,72.0,82,73,0.1067,0.053,0.256,0.8,0.3053,0.001375000000000015
Trevor Lewis 2015,Trevor Lewis,2015,C,27.73,73,201,72.0,72.0,82.0,73,73,0.053,0.256,0.8,0.3053,0.2932,-0.06037500000000001
Trevor Lewis 2016,Trevor Lewis,2016,C,28.729,73,201,72.0,82.0,73.0,73,75,0.256,0.8,0.3053,0.2932,0.3556,-0.05802499999999999
Trevor Lewis 2017,Trevor Lewis,2017,C,29.731,73,201,82.0,73.0,73.0,75,82,0.8,0.3053,0.2932,0.3556,0.1976,-0.24092500000000006
Trevor Lewis 2018,Trevor Lewis,2018,C,30.73,73,201,73.0,73.0,75.0,82,68,0.3053,0.2932,0.3556,0.1976,0.49,0.202075
Trevor Lewis 2019,Trevor Lewis,2019,C,31.73,73,201,73.0,75.0,82.0,68,44,0.2932,0.3556,0.1976,0.49,0.0992,-0.2349
Trevor Lewis 2020,Trevor Lewis,2020,C,32.729,73,201,75.0,82.0,68.0,44,66,0.3556,0.1976,0.49,0.0992,0.1119,-0.17370000000000002
Trevor Lewis 2021,Trevor Lewis,2021,C,33.731,73,201,82.0,68.0,44.0,66,82,0.1976,0.49,0.0992,0.1119,0.0795,-0.145175
Trevor Lewis 2022,Trevor Lewis,2022,C,34.731,73,201,68.0,44.0,66.0,82,80,0.49,0.0992,0.1119,0.0795,0.0873,-0.10784999999999999
Trevor Lewis 2023,Trevor Lewis,2023,C,35.73,73,201,44.0,66.0,82.0,80,82,0.0992,0.1119,0.0795,0.0873,0.1634,0.06892499999999999
Milan Lucic 2011,Milan Lucic,2011,L,22.317,75,240,,77.0,72.0,50,79,,1.0677,1.6646,0.7343,2.5131,1.3575666666666668
Milan Lucic 2012,Milan Lucic,2012,L,23.316,75,240,77.0,72.0,50.0,79,81,1.0677,1.6646,0.7343,2.5131,2.2282,0.7332750000000001
Milan Lucic 2013,Milan Lucic,2013,L,24.318,75,240,72.0,50.0,79.0,81,78,1.6646,0.7343,2.5131,2.2282,1.9877,0.20265
Milan Lucic 2014,Milan Lucic,2014,L,25.318,75,240,50.0,79.0,81.0,78,80,0.7343,2.5131,2.2282,1.9877,2.3571,0.4912749999999999
Milan Lucic 2015,Milan Lucic,2015,L,26.317,75,240,79.0,81.0,78.0,80,81,2.5131,2.2282,1.9877,2.3571,1.828,-0.44352499999999995
Milan Lucic 2016,Milan Lucic,2016,L,27.316,75,240,81.0,78.0,80.0,81,81,2.2282,1.9877,2.3571,1.828,2.1309,0.030650000000000066
Milan Lucic 2017,Milan Lucic,2017,L,28.318,75,240,78.0,80.0,81.0,81,82,1.9877,2.3571,1.828,2.1309,2.7232,0.647275
Milan Lucic 2018,Milan Lucic,2018,L,29.318,75,240,80.0,81.0,81.0,82,82,2.3571,1.828,2.1309,2.7232,2.1331,-0.1266999999999996
Milan Lucic 2019,Milan Lucic,2019,L,30.317,75,240,81.0,81.0,82.0,82,79,1.828,2.1309,2.7232,2.1331,1.3483,-0.8555000000000001
Milan Lucic 2020,Milan Lucic,2020,L,31.316,75,240,81.0,82.0,82.0,79,80,2.1309,2.7232,2.1331,1.3483,1.6017,-0.482175
Milan Lucic 2021,Milan Lucic,2021,L,32.318,75,240,82.0,82.0,79.0,80,82,2.7232,2.1331,1.3483,1.6017,1.494,-0.45757500000000007
Milan Lucic 2022,Milan Lucic,2022,L,33.318,75,240,82.0,79.0,80.0,82,82,2.1331,1.3483,1.6017,1.494,1.1165,-0.5277749999999999
Milan Lucic 2023,Milan Lucic,2023,L,34.317,75,240,79.0,80.0,82.0,82,77,1.3483,1.6017,1.494,1.1165,0.234,-1.156125
Cal Clutterbuck 2012,Cal Clutterbuck,2012,R,23.869,72,212,2.0,78.0,74.0,76,74,,0.41,0.5854,2.0811,2.116,1.0905
Cal Clutterbuck 2013,Cal Clutterbuck,2013,R,24.871,72,212,78.0,74.0,76.0,74,71,0.41,0.5854,2.0811,2.116,0.0952,-1.202925
Cal Clutterbuck 2014,Cal Clutterbuck,2014,R,25.871,72,212,74.0,76.0,74.0,71,73,0.5854,2.0811,2.116,0.0952,1.3317,0.11227500000000012
Cal Clutterbuck 2015,Cal Clutterbuck,2015,R,26.87,72,212,76.0,74.0,71.0,73,76,2.0811,2.116,0.0952,1.3317,0.1664,-1.2396000000000003
Cal Clutterbuck 2016,Cal Clutterbuck,2016,R,27.869,72,212,74.0,71.0,73.0,76,77,2.116,0.0952,1.3317,0.1664,0.1091,-0.8182250000000001
Cal Clutterbuck 2017,Cal Clutterbuck,2017,R,28.871,72,212,71.0,73.0,76.0,77,66,0.0952,1.3317,0.1664,0.1091,0.4429,0.017299999999999982
Cal Clutterbuck 2018,Cal Clutterbuck,2018,R,29.871,72,212,73.0,76.0,77.0,66,76,1.3317,0.1664,0.1091,0.4429,0.0886,-0.423925
Cal Clutterbuck 2019,Cal Clutterbuck,2019,R,30.87,72,212,76.0,77.0,66.0,76,73,0.1664,0.1091,0.4429,0.0886,1.2772,1.0754499999999998
Cal Clutterbuck 2020,Cal Clutterbuck,2020,R,31.869,72,212,77.0,66.0,76.0,73,43,0.1091,0.4429,0.0886,1.2772,0.041,-0.43845
Cal Clutterbuck 2021,Cal Clutterbuck,2021,R,32.872,72,212,66.0,76.0,73.0,43,73,0.4429,0.0886,1.2772,0.041,0.121,-0.341425
Cal Clutterbuck 2022,Cal Clutterbuck,2022,R,33.871,72,212,76.0,73.0,43.0,73,59,0.0886,1.2772,0.041,0.121,0.0853,-0.29664999999999997
Cal Clutterbuck 2023,Cal Clutterbuck,2023,R,34.87,72,212,73.0,43.0,73.0,59,49,1.2772,0.041,0.121,0.0853,0.0483,-0.332825
Claude Giroux 2012,Claude Giroux,2012,R,23.719,71,190,2.0,42.0,82.0,82,77,1.3167,1.3869,2.7577,3.0484,3.9173,1.7898749999999999
Claude Giroux 2013,Claude Giroux,2013,R,24.721,71,190,42.0,82.0,82.0,77,82,1.3869,2.7577,3.0484,3.9173,3.6972,0.9196249999999999
Claude Giroux 2014,Claude Giroux,2014,R,25.72,71,190,82.0,82.0,77.0,82,82,2.7577,3.0484,3.9173,3.6972,3.7577,0.40254999999999974
Claude Giroux 2015,Claude Giroux,2015,R,26.719,71,190,82.0,77.0,82.0,82,81,3.0484,3.9173,3.6972,3.7577,3.3037,-0.30145
Claude Giroux 2016,Claude Giroux,2016,R,27.719,71,190,77.0,82.0,82.0,81,78,3.9173,3.6972,3.7577,3.3037,3.8545,0.18552499999999972
Claude Giroux 2017,Claude Giroux,2017,R,28.721,71,190,82.0,82.0,81.0,78,82,3.6972,3.7577,3.3037,3.8545,3.7419,0.08862499999999995
Claude Giroux 2018,Claude Giroux,2018,R,29.72,71,190,82.0,81.0,78.0,82,82,3.7577,3.3037,3.8545,3.7419,3.4791,-0.18535000000000013
Claude Giroux 2019,Claude Giroux,2019,R,30.72,71,190,81.0,78.0,82.0,82,82,3.3037,3.8545,3.7419,3.4791,3.5177,-0.07709999999999972
Claude Giroux 2020,Claude Giroux,2020,R,31.719,71,190,78.0,82.0,82.0,82,81,3.8545,3.7419,3.4791,3.5177,3.114,-0.5343
Claude Giroux 2021,Claude Giroux,2021,R,32.721,71,190,82.0,82.0,82.0,81,79,3.7419,3.4791,3.5177,3.114,2.6222,-0.8409749999999998
Claude Giroux 2022,Claude Giroux,2022,R,33.72,71,190,82.0,82.0,81.0,79,75,3.4791,3.5177,3.114,2.6222,3.2249,0.04164999999999974
Claude Giroux 2023,Claude Giroux,2023,R,34.72,71,190,82.0,81.0,79.0,75,82,3.5177,3.114,2.6222,3.2249,2.7474,-0.3723000000000001
Jordan Staal 2011,Jordan Staal,2011,C,22.057,76,220,,82.0,82.0,82,42,,1.523,2.3425,1.9051,3.1706,1.2470666666666665
Jordan Staal 2012,Jordan Staal,2012,C,23.056,76,220,82.0,82.0,82.0,42,62,1.523,2.3425,1.9051,3.1706,2.0035,-0.23180000000000023
Jordan Staal 2013,Jordan Staal,2013,C,24.058,76,220,82.0,82.0,42.0,62,82,2.3425,1.9051,3.1706,2.0035,2.3229,-0.03252499999999969
Jordan Staal 2014,Jordan Staal,2014,C,25.057,76,220,82.0,42.0,62.0,82,82,1.9051,3.1706,2.0035,2.3229,2.2724,-0.078125
Jordan Staal 2015,Jordan Staal,2015,C,26.057,76,220,42.0,62.0,82.0,82,46,3.1706,2.0035,2.3229,2.2724,2.0029,-0.43945000000000034
Jordan Staal 2016,Jordan Staal,2016,C,27.056,76,220,62.0,82.0,82.0,46,82,2.0035,2.3229,2.2724,2.0029,1.7909,-0.3595250000000003
Jordan Staal 2017,Jordan Staal,2017,C,28.058,76,220,82.0,82.0,46.0,82,75,2.3229,2.2724,2.0029,1.7909,2.2529,0.15562499999999968
Jordan Staal 2018,Jordan Staal,2018,C,29.058,76,220,82.0,46.0,82.0,75,79,2.2724,2.0029,1.7909,2.2529,2.5947,0.5149249999999999
Jordan Staal 2019,Jordan Staal,2019,C,30.057,76,220,46.0,82.0,75.0,79,50,2.0029,1.7909,2.2529,2.5947,1.8207,-0.3396499999999998
Jordan Staal 2020,Jordan Staal,2020,C,31.056,76,220,82.0,75.0,79.0,50,80,1.7909,2.2529,2.5947,1.8207,1.1784,-0.9363999999999999
Jordan Staal 2021,Jordan Staal,2021,C,32.058,76,220,75.0,79.0,50.0,80,77,2.2529,2.5947,1.8207,1.1784,2.5824,0.6207249999999997
Jordan Staal 2022,Jordan Staal,2022,C,33.058,76,220,79.0,50.0,80.0,77,78,2.5947,1.8207,1.1784,2.5824,0.7092,-1.3348499999999999
Jordan Staal 2023,Jordan Staal,2023,C,34.057,76,220,50.0,80.0,77.0,78,81,1.8207,1.1784,2.5824,0.7092,0.2551,-1.3175749999999997
Derick Brassard 2013,Derick Brassard,2013,C,25.027,73,200,31.0,79.0,74.0,74,80,3.3543,2.5253,2.9829,3.0752,2.8025,-0.18192499999999967
Derick Brassard 2014,Derick Brassard,2014,C,26.027,73,200,79.0,74.0,74.0,80,81,2.5253,2.9829,3.0752,2.8025,2.5527,-0.2937749999999997
Derick Brassard 2015,Derick Brassard,2015,C,27.026,73,200,74.0,74.0,80.0,81,80,2.9829,3.0752,2.8025,2.5527,2.7471,-0.10622499999999979
Derick Brassard 2016,Derick Brassard,2016,C,28.025,73,200,74.0,80.0,81.0,80,80,3.0752,2.8025,2.5527,2.7471,2.7208,-0.07357499999999995
Derick Brassard 2017,Derick Brassard,2017,C,29.027,73,200,80.0,81.0,80.0,80,81,2.8025,2.5527,2.7471,2.7208,2.5438,-0.16197499999999998
Derick Brassard 2018,Derick Brassard,2018,C,30.027,73,200,81.0,80.0,80.0,81,72,2.5527,2.7471,2.7208,2.5438,2.537,-0.1041000000000003
Derick Brassard 2019,Derick Brassard,2019,C,31.026,73,200,80.0,80.0,81.0,72,70,2.7471,2.7208,2.5438,2.537,1.5926,-1.044575
Derick Brassard 2020,Derick Brassard,2020,C,32.026,73,200,80.0,81.0,72.0,70,77,2.7208,2.5438,2.537,1.5926,1.7447,-0.60385
Derick Brassard 2021,Derick Brassard,2021,C,33.028,73,200,81.0,72.0,70.0,77,77,2.5438,2.537,1.5926,1.7447,2.3805,0.2759750000000003
Derick Brassard 2022,Derick Brassard,2022,C,34.027,73,200,72.0,70.0,77.0,77,46,2.537,1.5926,1.7447,2.3805,1.5496,-0.5140999999999998
Derick Brassard 2023,Derick Brassard,2023,C,35.026,73,200,70.0,77.0,77.0,46,62,1.5926,1.7447,2.3805,1.5496,1.8828,0.06594999999999995
Phil Kessel 2011,Phil Kessel,2011,"C, R",22.999,71,208,,82.0,70.0,70,82,,2.1311,2.3786,3.8783,3.7691,0.9731000000000001
Phil Kessel 2012,Phil Kessel,2012,"C, R",23.998,71,208,82.0,70.0,70.0,82,82,2.1311,2.3786,3.8783,3.7691,3.3441,0.3048250000000001
Phil Kessel 2013,Phil Kessel,2013,"C, R",25.0,71,208,70.0,70.0,82.0,82,82,2.3786,3.8783,3.7691,3.3441,3.3208,-0.021724999999999994
Phil Kessel 2014,Phil Kessel,2014,"C, R",25.999,71,208,70.0,82.0,82.0,82,82,3.8783,3.7691,3.3441,3.3208,3.1502,-0.4278750000000002
Phil Kessel 2015,Phil Kessel,2015,"C, R",26.999,71,208,82.0,82.0,82.0,82,82,3.7691,3.3441,3.3208,3.1502,3.6754,0.27935
Phil Kessel 2016,Phil Kessel,2016,"C, R",27.998,71,208,82.0,82.0,82.0,82,82,3.3441,3.3208,3.1502,3.6754,3.5138,0.1411749999999996
Phil Kessel 2017,Phil Kessel,2017,"C, R",29.0,71,208,82.0,82.0,82.0,82,82,3.3208,3.1502,3.6754,3.5138,3.5577,0.14265000000000017
Phil Kessel 2018,Phil Kessel,2018,"C, R",29.999,71,208,82.0,82.0,82.0,82,82,3.1502,3.6754,3.5138,3.5577,3.7699,0.2956249999999998
Phil Kessel 2019,Phil Kessel,2019,"C, R",30.999,71,208,82.0,82.0,82.0,82,82,3.6754,3.5138,3.5577,3.7699,3.2465,-0.3826999999999998
Phil Kessel 2020,Phil Kessel,2020,"C, R",31.998,71,208,82.0,82.0,82.0,82,82,3.5138,3.5577,3.7699,3.2465,3.1502,-0.37177499999999997
Phil Kessel 2021,Phil Kessel,2021,"C, R",33.0,71,208,82.0,82.0,82.0,82,82,3.5577,3.7699,3.2465,3.1502,2.8539,-0.577175
Phil Kessel 2022,Phil Kessel,2022,"C, R",34.0,71,208,82.0,82.0,82.0,82,82,3.7699,3.2465,3.1502,2.8539,2.7136,-0.541525
Phil Kessel 2023,Phil Kessel,2023,"C, R",34.999,71,208,82.0,82.0,82.0,82,82,3.2465,3.1502,2.8539,2.7136,1.4504,-1.54065
Nicklas Backstrom 2011,Nicklas Backstrom,2011,C,22.856,73,202,,82.0,82.0,82,77,,4.0557,3.863,3.6376,3.3236,-0.5285000000000002
Nicklas Backstrom 2012,Nicklas Backstrom,2012,C,23.856,73,202,82.0,82.0,82.0,77,42,4.0557,3.863,3.6376,3.3236,3.3373,-0.3826749999999999
Nicklas Backstrom 2013,Nicklas Backstrom,2013,C,24.858,73,202,82.0,82.0,77.0,42,82,3.863,3.6376,3.3236,3.3373,3.5694,0.029024999999999856
Nicklas Backstrom 2014,Nicklas Backstrom,2014,C,25.857,73,202,82.0,77.0,42.0,82,82,3.6376,3.3236,3.3373,3.5694,3.672,0.20502500000000046
Nicklas Backstrom 2015,Nicklas Backstrom,2015,C,26.856,73,202,77.0,42.0,82.0,82,82,3.3236,3.3373,3.5694,3.672,3.0982,-0.37737500000000024
Nicklas Backstrom 2016,Nicklas Backstrom,2016,C,27.856,73,202,42.0,82.0,82.0,82,75,3.3373,3.5694,3.672,3.0982,3.0656,-0.3536250000000001
Nicklas Backstrom 2017,Nicklas Backstrom,2017,C,28.858,73,202,82.0,82.0,82.0,75,82,3.5694,3.672,3.0982,3.0656,3.0612,-0.29010000000000025
Nicklas Backstrom 2018,Nicklas Backstrom,2018,C,29.857,73,202,82.0,82.0,75.0,82,81,3.672,3.0982,3.0656,3.0612,3.5305,0.3062499999999999
Nicklas Backstrom 2019,Nicklas Backstrom,2019,C,30.856,73,202,82.0,75.0,82.0,81,80,3.0982,3.0656,3.0612,3.5305,3.7146,0.525725
